ind;time;mean_R_full;mean_G_full;mean_B_full;mean_H_full;mean_S_full;mean_V_full;mean_L_full;mean_a_full;mean_b_full;area;height;width;diameter
0749palmer_sem7_num15;125;35.66804865807259;28.870401024231374;24.15463030828135;56.6195298967198;74.39693150695787;36.868376296143715;28.93282917508043;129.73646161609778;131.19626903874496;5133781.5;3498.0;1971.5;2556.6492813501345
0751palmer_sem7_num16;125;33.0702947087374;28.032419785305013;25.28470571822632;54.93003582573957;58.232803931833324;33.6169530267414;27.18448660529674;129.38238343247392;130.10505568863363;4571057.0;3128.0;1936.5;2412.459259001893
0753palmer_sem7_num17;125;30.43456922608373;25.54312099071487;24.43525811374597;62.2382587237733;52.7954968331394;30.938674684050678;24.32367989179314;129.41576913087627;129.21402814631932;5286289.5;3525.5;2044.5;2594.3579485143077
0755palmer_sem7_num18;125;35.9560427056455;28.05164511202877;24.812868914505003;46.90203840849296;65.83149883629109;36.139668662396076;28.123507631953807;130.32879345705325;130.58795592619268;4922353.0;3409.5;2004.0;2503.451676076601
0757palmer_sem7_num19;125;30.44950537583209;27.864003241855546;24.324222578453806;54.041911122323434;54.096627148540534;31.480613605973602;26.48206750871728;128.21464460330387;130.18365258586928;4929497.5;3257.5;1996.5;2505.26398977388
0759palmer_sem7_num20;125;32.9587977271717;27.984420656912285;24.982309515559173;64.1858451358474;59.15328224938103;33.648315914610954;27.24548538184269;129.19094874442908;130.05884285721078;4793018.5;3331.0;1985.0;2470.344789091759
0761palmer_sem7_num21;125;24.586362998705372;20.695255960090503;22.408287329850737;91.16264729807838;43.72229629156704;25.125587719574515;19.021036874447148;129.28948653490346;127.7597120878761;5208573.0;3315.5;2088.5;2575.218053007352
0763palmer_sem7_num22;125;33.06316610704792;24.857660785855327;23.38394969663545;56.33495514386901;65.47781306753892;33.04005031139596;24.590422806382012;130.6254296081137;129.86535728563507;5105623.5;3331.5;2045.0;2549.641772982367
0765palmer_sem7_num23;125;27.868652187837572;26.547201886860343;21.768583710301137;63.56269364598778;59.257597483105116;29.653436707608176;24.5771461419168;127.59725486436977;130.53103938843762;5307006.5;3384.5;2047.0;2599.3749434549136
0767palmer_sem7_num24;125;34.71286007712131;29.959123883299235;22.719326458018607;28.12539119182529;75.52558698119742;35.447178866268686;29.14034996686781;128.6861349227673;132.02606025202414;5045495.0;3385.5;1993.5;2534.5854516881946
0769palmer_sem7_num25;125;39.00569800725633;36.39820405761528;23.89156331497125;45.8461718472266;87.51601402812017;41.58926706252889;36.175230595865905;127.21097934752964;134.46644055562984;4767836.0;3274.5;1916.0;2463.858150806152
0771palmer_sem7_num26;125;35.938611955649094;27.620944235091898;22.87782651627352;51.61659356191228;80.08977737331377;36.633733844103396;27.88162465584147;130.25133551179994;131.51459473222315;4581975.0;3212.0;1911.0;2415.357459720656
0773palmer_sem7_num27;125;36.07589012799507;33.2443726992298;20.840342569106177;19.19259710718695;88.02464235383556;37.15707359398232;32.27542887565747;127.36229863597542;134.13699970390354;5246588.5;3379.5;2066.5;2584.539589152503
0775palmer_sem7_num28;125;37.395690353326756;32.289575057935835;23.27201736187771;31.115420661575197;78.82501068017378;38.509422946480996;32.03368033809602;128.64186285662635;132.9794704838223;4794131.0;3318.0;1938.5;2470.6283412847088
0777palmer_sem7_num29;125;27.80985112136637;26.22358123251962;23.23024651669159;66.21917456799629;51.63284992412624;29.240629080870427;24.410956753212318;127.95096312893072;129.70976139653732;4837567.0;3342.5;1941.5;2481.8046758658616
0779palmer_sem7_num30;125;27.860815247382213;22.59485166228809;22.09313346995419;76.41873468905949;57.13237296700093;28.14798706576389;21.302446474801297;129.45806704342914;129.02477287591856;4607324.0;3227.0;1892.0;2421.9991772861263
0781palmer_sem7_num31;125;27.83179445319168;25.439087356345592;22.55318993946096;55.82070883426466;51.13445184110306;28.743507278053976;23.640401938802967;128.1859644188595;129.75952136794507;5194102.0;3357.0;2084.5;2571.640708028784
0783palmer_sem7_num32;125;34.54442761498494;23.07783229408968;23.41082786739242;71.65276505736225;72.77234412015244;34.443319043271124;23.626378060462464;131.98674761643258;129.44373936100314;5048673.0;3407.0;2025.0;2535.382699242729
0785palmer_sem7_num33;125;27.51705343752026;23.109612916452562;24.84577158699377;93.23007344117252;42.82602226487333;28.02239542044392;21.673065434217094;129.55154457528658;127.81178647609006;4593117.5;3187.5;1933.0;2418.243291075135
0787palmer_sem7_num34;125;30.806639300253448;24.878419678223487;24.037025643585935;63.96204815500568;54.58335779162889;30.99979275239891;23.969554563979997;129.84924429308813;129.17756622130918;5133102.0;3447.5;1986.0;2556.473226028197
0789palmer_sem7_num35;125;33.48695238669444;23.778275649535214;23.42445695545155;63.492445455216114;69.37485385242867;33.380225556292004;23.78503958243105;131.44066041137378;129.58143649733015;5691465.0;3475.5;2128.5;2691.941325714267
0791palmer_sem7_num36;125;33.5528432578636;29.77926568365016;23.20235619426423;50.30158503842054;69.08520927676403;34.61288091652144;28.94109133061017;128.3641940775151;131.76263982125352;5291351.0;3357.0;2047.5;2595.5919763985794
0793palmer_sem7_num37;125;29.78580866831168;25.058554808834227;23.659068782637128;52.97015157760602;50.574445661964816;30.26830524841023;23.71632711725072;129.37914781583245;129.37220808991822;5150491.5;3427.5;2034.5;2560.793943603125
0795palmer_sem7_num38;125;32.91809572148458;22.169827323070614;21.797968547132907;54.78885382804942;72.2102238776433;32.79873079451789;22.276549522609834;131.6399205363132;129.6902999383557;5667651.0;3690.0;2092.0;2686.26740492446
0797palmer_sem7_num39;125;43.374469311111405;31.851472885959648;22.637221310848734;58.15385485177578;94.94543072593105;44.07983340632328;33.89297652419948;131.0378182036491;133.89032962987676;5262733.5;3411.5;2107.0;2588.522453015148
0799palmer_sem7_num40;125;31.7785436241506;27.27863059269827;23.79246046931741;49.906269692409296;59.79301360852194;32.433144360748145;26.234527108852344;128.97453172168883;130.30302707691843;5365435.5;3471.0;2088.5;2613.7079022182106
0801palmer_sem7_num41;125;42.18122811771325;46.66344041048277;21.23936624012213;31.06761397192873;105.63284101858194;48.47323739994065;45.90968329101963;123.20400442938593;139.18168487930006;5619592.5;3525.5;2117.0;2674.885802745539
0803palmer_sem7_num42;125;33.56764691047379;29.500640866660753;23.535416600000357;58.04733337497284;70.85790893848525;35.597329929087884;28.87654673833352;128.51671566610196;131.55630388824528;5432329.5;3431.0;2104.5;2629.9163076348696
0805palmer_sem7_num43;125;33.94948506443269;27.57277644470114;24.16130686956376;55.487919584838885;64.42693564259692;34.63738806716285;27.23228225776011;129.67358871222152;130.5331396733717;5449110.5;3417.5;2162.5;2634.012546967394
0807palmer_sem7_num44;125;36.99977463202249;30.206578626858892;21.558912208149792;69.13142078139693;90.57088243058823;38.892342987077214;30.612195762235913;129.19563039647136;132.86152469037998;5362679.0;3520.5;2065.5;2613.038809036715
0809palmer_sem7_num45;125;31.964964618725535;26.04918701583876;22.183422830776053;45.013379399009246;68.7781951554297;32.355152294284025;25.15906229841287;129.4396785437799;130.65007160464228;5207331.0;3474.0;2022.0;2574.9133002832527
0811palmer_sem7_num46;125;35.62034561918775;32.424295661695865;23.01791228317748;35.43130017608792;76.03400470294396;37.19884466348459;31.58385561024085;127.83908824907962;132.92273259512493;5100204.5;3438.5;2007.0;2548.285816329555
0813palmer_sem7_num47;125;42.13629570819568;39.03261728338785;23.584011143249874;24.407737127817544;92.16667662893568;44.44934692329718;39.37979271763579;127.11868279979556;135.86309068354117;5351973.0;3375.0;2095.5;2610.348577272859
0815palmer_sem7_num48;125;33.037171226562265;23.59691741437707;23.19206091143393;63.20186257551561;67.88985662699216;33.075420335962825;23.54670334133089;131.23956207367442;129.54561935427066;5409501.0;3477.0;2090.5;2624.421934992083
0817palmer_sem7_num49;125;33.17114840548509;26.880900548321662;24.119126063752475;70.75195117905237;65.03021585213338;33.87931881169794;26.428170540509036;129.7283319188245;130.11289218328366;5072485.5;3337.5;2063.5;2541.3508162369667
0819palmer_sem7_num50;125;39.70205912953425;39.10074427381461;22.37089180011094;53.854310507144405;94.99026836256176;44.51343803099556;38.82977516331253;126.12443299161181;135.88595824276868;5240749.5;3342.5;2049.5;2583.1359341249554
0821palmer_sem7_num51;125;30.20031009047412;25.02739666055356;22.042492383596937;66.49744627901879;64.98164687935724;30.54811510334116;23.942002872068443;129.19786136280732;130.15206468021142;5381018.5;3424.0;2084.0;2617.4935088126904
0823palmer_sem7_num52;125;26.60088132437939;22.137756136297245;22.545415974899324;76.01968893076722;47.57972488460556;27.04898075537073;20.608139354596773;129.31906055345024;128.40180962232165;5795899.5;3572.0;2179.0;2716.503668945857
0825palmer_sem7_num53;125;31.88873675248518;28.44766829614008;24.08797820178501;39.500658201915506;56.72075983634385;32.706424046791604;27.18267393161961;128.49285292549848;130.67526932725224;4545281.5;3210.5;1898.0;2405.665338578585
0827palmer_sem7_num54;125;40.649539836573936;39.60332207614292;24.258169002059393;24.06338847658844;83.3807135942619;43.1019945763781;39.42507398434182;126.35682135016724;135.42485080204509;5560411.5;3562.0;2101.5;2660.633075760519
0829palmer_sem7_num55;125;29.146728073824573;25.993553910954603;23.515968167997883;53.15511448725725;49.542786468540456;29.83238440216005;24.48907246501161;128.59605920141948;129.63268894316306;5189228.5;3416.5;2046.0;2570.4336670471794
0831palmer_sem7_num56;125;39.355534497298336;41.65824295920424;22.96621364631996;24.66730409696172;89.5679085000181;43.962972868490326;40.679984275794794;124.78561367333056;136.4978520382311;5679267.5;3658.0;2042.5;2689.058913297586
0833palmer_sem7_num57;125;31.2356384043368;25.507570154432344;21.16831787425856;56.79294331561157;75.4210510068437;31.992619688227077;24.662792871882978;129.21482061383122;130.77973903183565;5199241.5;3377.5;2048.5;2572.9126319256466
0835palmer_sem7_num58;125;38.28631819293534;31.945957268056286;22.72809966901769;67.83453243208615;90.07595501902836;40.65662718090404;32.38599707236884;129.07564465816938;133.19013834504727;5688022.0;3425.5;2199.5;2691.109898129768
0837palmer_sem7_num59;125;32.60334414738371;23.351973681760946;21.65611812678725;56.54212370177928;76.70025241831046;32.71199961686892;23.165183328735647;131.0190027952998;130.05674965817252;5582817.0;3477.5;2093.0;2666.1314522460198
0839palmer_sem7_num60;125;32.710223315670056;26.999167431927372;22.94970709308605;75.80786903782787;72.7116184663297;33.54844973655913;26.49172051349229;129.25646148702853;130.84731170007404;5201889.5;3343.0;2042.0;2573.5655656444205
0841palmer_sem8_num1;140;38.13255407652346;26.96503766092297;25.252478763800305;59.694791520299646;71.54554594138934;38.17700285359329;28.045283666560803;131.79279492253573;130.43146751615865;5156328.0;3428.5;2047.0;2562.270771982029
0843palmer_sem8_num2;140;42.871834244854654;31.395543141521234;22.623588548854922;31.5803664866534;89.76115467703484;43.14864439884981;33.175376138212954;131.06046477700704;133.55401733192352;5247879.0;3462.5;2112.0;2584.9190127850115
0845palmer_sem8_num3;140;38.519335399954365;28.44319012361693;23.37029096508329;59.82915028588501;81.94937914963177;38.8056691622681;29.517345444084;130.871924677788;131.8325282544013;5787798.5;3635.5;2161.0;2714.6340515822376
0847palmer_sem8_num4;140;40.286315227477104;30.35954635976343;23.11693379358679;24.26032271232328;83.46104685883697;40.53228230603736;31.417213962413165;130.6498066270358;132.9326890301474;5308263.0;3412.5;2072.5;2599.740250334842
0849palmer_sem8_num5;140;41.0380509046257;31.62166071185245;24.994275977416724;52.09002004776343;81.21872395537034;42.16613277348069;32.98695933637217;130.46634604122409;132.53456303207471;5469438.0;3645.5;2049.0;2638.8955276869533
0851palmer_sem8_num6;140;43.15446987961521;38.31979613573807;26.323811683088703;47.8131489402161;80.98125043883422;44.86104395904755;39.236442740252215;128.19046846449598;134.257108754554;4910568.5;3389.5;1982.0;2500.4656645755786
0853palmer_sem8_num7;140;33.699492870380226;30.77867337192767;25.94860480951061;71.01464553901769;57.86533896102301;35.40322317423434;29.955188933422537;128.29281262067815;130.86023675805745;5412929.5;3513.0;2016.0;2625.22973829854
0855palmer_sem8_num8;140;41.767073924733246;34.82595152105168;26.78583073740104;62.126175266509115;75.93000501551757;42.4877586406935;35.755597609405996;129.43723148270396;132.86433767924524;5466233.5;3455.5;2069.0;2638.143371524482
0857palmer_sem8_num9;140;32.86891017936753;29.562573978887514;26.547864482167352;42.71465160699624;49.265743160161456;33.41024589438081;28.589607247005052;128.62000366661564;130.0873922030763;5307498.0;3356.0;2029.5;2599.5534796661623
0859palmer_sem8_num10;140;31.030100122697462;26.102849431774093;22.673459007433227;41.51161320106157;61.13375463783048;31.261767278490485;24.83704846270595;129.2384940974528;130.33647659864232;5267121.0;3378.5;2037.5;2589.646884258124
0861palmer_sem8_num11;140;40.627737500153906;28.689795611073823;23.187633997027522;37.52844409547586;88.51101955470772;40.761556798757155;30.234908125138393;131.68909136034506;132.4541976480715;5473190.0;3366.5;2138.5;2639.8158222739585
0863palmer_sem8_num12;140;35.538053602363746;24.400899713056322;23.794867153880247;58.21269655581746;74.31457430280187;35.42939584937715;24.95623802181766;131.99592633259343;129.94971118108424;5252531.5;3364.0;2044.5;2586.064578247756
0865palmer_sem8_num13;140;41.367471391526905;28.51542196441916;22.277398758036327;29.81946746930291;93.21141647012692;41.723963511929654;30.4637358631464;131.94478779426282;132.91553003071107;5614728.0;3567.5;2110.0;2673.7412172518843
0867palmer_sem8_num14;140;41.40642691243031;35.16829372430878;22.89013627784378;29.737800039292;92.45846833932379;43.29869645411485;36.059145467182134;128.6164507014659;134.81024491515572;5938737.0;3645.5;2197.5;2749.800266095762
0869palmer_sem8_num15;140;37.04437704355222;26.881674287899266;24.77840072861697;47.03567054217614;67.97319430564569;36.973811394871184;27.57448899810252;131.27173279891528;130.4918329768783;5325346.5;3483.0;2099.0;2603.913247166918
0871palmer_sem8_num16;140;31.547652525960693;27.49601717946043;22.890994152967743;50.97294167504344;60.38610350288985;32.429950260592946;26.476613575467876;128.66054850304582;130.75778906050888;5195697.0;3462.0;2041.5;2572.001535460612
0873palmer_sem8_num17;140;29.873969835036746;23.24928295712705;23.30088434569097;63.866361152622616;54.29590775403523;29.87415863764432;22.228426579183573;130.19585219118156;128.91357287693387;5776005.5;3665.5;2124.0;2711.8698690836263
0875palmer_sem8_num18;140;30.65070610115189;26.576100153308488;22.312200169903406;37.98534719860054;61.57811276932931;31.078463221378197;25.033329949762567;128.8149331935965;130.65323457229846;6011966.5;3679.5;2158.5;2766.705713955079
0877palmer_sem8_num19;140;39.01161849919789;27.701994047368665;23.77884635972385;53.56067588866251;79.98258042162644;39.04240807370231;28.91179405232218;131.62984068480708;131.49328854929814;5386569.0;3292.5;2177.0;2618.852999522268
0879palmer_sem8_num20;140;37.55947111241858;33.685542264812014;22.271764220293154;33.104744213258826;83.84900718665854;39.32170491788436;33.48744597893065;127.79431296127066;133.99488247426234;5649371.5;3513.0;2160.0;2681.977126576789
0881palmer_sem8_num21;140;36.76221139213979;29.81448654680645;24.22102276294341;43.75781848353734;73.9173917968995;37.87554504360599;30.00021553935344;129.69730809858842;131.66550117018394;4873160.0;3305.5;1992.0;2490.8537017119306
0883palmer_sem8_num22;140;38.098597262934106;34.976219847014264;22.278284753554374;37.45934002190282;81.47301717983599;40.009334791349495;34.58364100093439;127.47856730391592;134.19614055415315;5569721.5;3515.5;2158.5;2663.002902467396
0885palmer_sem8_num23;140;35.96292944634521;27.696040092762146;22.308762312194638;45.248768052791355;80.11063106501886;36.8280111296146;27.96237006707536;130.24250434307476;131.8236416915841;5313227.0;3321.5;2105.0;2600.9611090301623
0887palmer_sem8_num24;140;28.94076205245781;23.50537131086985;23.82958212040685;75.92733696996947;50.21526880054668;29.26036474623465;22.197861101018447;129.85958273987;128.63495398948706;5436790.0;3399.5;2113.5;2631.032263507178
0889palmer_sem8_num25;140;31.405600871555173;24.306040656618386;22.62366940358644;58.79314268082608;63.62193705351169;31.79134008262773;23.59655616541443;130.1630683116635;129.83201178446998;5570957.5;3540.5;2134.0;2663.2579165801776
0891palmer_sem8_num26;140;29.208660045021965;25.029600221321864;21.91413298952396;58.780260302244386;57.591595965116966;29.58076366661813;23.59054658284699;128.8699025857558;130.07084872270946;5548449.0;3469.5;2119.5;2657.91354214811
0893palmer_sem8_num27;140;33.41380940808784;27.442548003737674;23.494711055223853;75.28711442957284;70.50722482548473;34.486905351674;27.06576489742178;129.40116446981284;130.7608972753275;5333045.5;3436.5;2097.0;2605.790594161297
0895palmer_sem8_num28;140;38.019294712800864;28.203255153635546;22.04701156170547;38.880224595649466;82.5784812843307;38.369112324276436;28.980564990558427;130.6761053425817;132.2852101991523;5694114.0;3624.0;2135.5;2692.545312505353
0897palmer_sem8_num29;140;40.06667000899992;27.635097676087703;24.071478413057147;57.2424759233109;79.54878894777889;39.995728274452944;29.26165166801885;131.97091606423288;131.48976777800277;5040978.5;3344.5;2069.5;2533.450251126507
0899palmer_sem8_num30;140;32.03685375075828;29.86496687947857;22.481447124720134;49.387203293746566;71.52162345523716;33.93970670525222;28.5974971281538;127.59064217128919;131.99005580342427;5621906.5;3463.5;2139.5;2675.442957953432
0901palmer_sem8_num31;140;36.65372038129236;30.824592289521245;25.338785576146652;44.300645889666825;65.76490445680454;37.43103107366765;30.808840759039946;129.27687327174914;131.50073304680978;5149408.5;3466.5;2027.0;2560.4673409310744
0903palmer_sem8_num32;140;39.39778066665593;37.66807105143555;22.384228398438324;24.103548090552767;93.8168823537405;43.603592282409814;37.44376796946343;126.66136718970242;135.48438232377708;5986907.5;3702.5;2165.0;2760.934976163168
0905palmer_sem8_num33;140;37.53740183037763;27.71599980570589;23.823389706885656;49.1013042276948;75.48104957234031;37.86930079763833;28.411242035908426;130.9913327489014;131.27897394515776;5168882.5;3424.0;2053.0;2565.375797572372
0907palmer_sem8_num34;140;39.75152900225221;29.34322113717555;24.841944238740076;50.97546354926837;79.96213696264732;40.23037279922055;30.57191650420988;131.29226921785738;131.82043436767418;4928770.0;3299.0;1958.5;2505.0947292450865
0909palmer_sem8_num35;140;37.04527701442567;25.613390682011214;22.374954045057937;61.283760847801545;84.42435692213583;37.652416288698994;26.706140300847025;131.7962687827135;131.2721003165685;5845530.5;3592.0;2145.0;2728.1026480968803
0911palmer_sem8_num36;140;33.896027684889404;31.329671066029768;23.004067547811488;56.06778552074104;69.94129872725256;35.22797429544523;30.309791123541533;127.60784191508677;132.4538754717633;5193445.5;3353.5;2046.0;2571.470139108204
0913palmer_sem8_num37;140;38.46010944559409;34.66275003337509;23.010131990015683;44.16250216799842;85.17991520877321;41.037748527394044;34.44221404316045;127.85109938076627;134.15485322689082;5514675.0;3465.5;2100.5;2649.806999321947
0915palmer_sem8_num38;140;32.19760580154777;23.381234661028675;22.974123243383232;63.759538222434216;64.29319417361954;32.15478208989452;23.01080690016016;131.00255933599166;129.45939422003323;5361813.0;3664.5;1966.5;2612.8218056427622
0917palmer_sem8_num39;140;34.77635431529604;27.60023916098341;23.71789276848691;49.80240361147714;69.93771832121371;35.225992819300664;27.37441329530304;130.03368607243885;130.93569800724666;5492723.5;3409.0;2129.0;2644.511120461836
0919palmer_sem8_num40;140;36.07229103921781;24.48596040318885;23.12941224547868;70.62754551920196;78.9018677687258;36.24861735703293;25.343042350047305;131.92709570485988;130.31496037715795;4709234.0;3238.5;1964.0;2448.6664044609724
0921palmer_sem8_num41;140;36.13620422832313;30.225311355427152;22.45614608767764;63.648642277206896;81.11455462008506;37.35933312244784;30.064976475219435;129.04940652674378;132.49682640042965;5454814.5;3514.0;2062.0;2635.390892344301
0923palmer_sem8_num42;140;35.72118361179064;36.67195172254385;23.31576530885653;38.52596613410742;75.47509249813271;39.105918954755374;35.41697874933867;125.8300968278501;134.18342921986198;5309014.5;3490.5;2043.0;2599.931041219526
0925palmer_sem8_num43;140;30.68086814083588;26.507676893298665;22.18472321453145;61.16693267893574;64.88484983961618;31.271314122441225;25.29715372853628;128.63159300942462;130.64632661103582;5753377.5;3588.5;2172.0;2706.549057436783
0927palmer_sem8_num44;140;32.99759954962538;31.029219519782554;24.24665020106111;45.66197532039182;63.41727369602618;35.118578312032945;29.84557719005365;127.64897527021508;131.6413579944205;4986185.5;3448.5;1946.5;2519.644524966143
0929palmer_sem8_num45;140;38.74563245963728;27.176908930467626;24.46910233462665;68.64457504360196;75.96541826872502;38.71612689245865;28.42158961025596;131.6829570468702;130.92628855489158;5448730.0;3523.0;2144.5;2633.910045483468
0931palmer_sem8_num46;140;37.03220666319505;27.496287728578324;22.642103018168267;30.50674247501573;76.49318240887284;37.0315917336129;27.899592117011824;130.70106218356318;131.59607631619258;6005846.0;3632.5;2279.5;2765.299138620799
0933palmer_sem8_num47;140;48.15006118020332;34.384524793578905;26.444132642545448;37.11121443950742;87.34710751690073;48.5640898773647;37.69410649010622;131.93439981290146;133.81513991043386;5341738.5;3549.0;2062.5;2607.9011944364274
0935palmer_sem8_num48;140;32.064588060649804;27.20906060793959;23.352446727030465;62.83836711193428;65.07294922261164;32.96688237420557;26.360791711921987;129.08385530554222;130.5818180358461;5953665.5;3532.0;2212.5;2753.253330674975
0937palmer_sem8_num49;140;36.590753110038726;25.89425250785562;23.997400071390352;55.62035268106817;75.32128969008566;36.55886362644925;26.53225393058803;131.7055240362538;130.5787780562981;4938354.0;3256.0;1971.5;2507.4629232051475
0939palmer_sem8_num50;140;38.66482117446634;26.567626822614265;23.68653295067858;53.06071823913179;81.29519351012698;38.90541492951019;27.98407917796545;132.13123115023063;131.27021132194852;5255042.5;3328.0;2089.5;2586.6827929117744
0941palmer_sem8_num51;140;32.282251546777594;21.479878410403533;20.659693408383614;50.71689718542214;78.95769857243224;32.23619329427248;21.590841168970666;131.65819446374212;129.89540369288045;6568797.5;3805.0;2272.5;2891.9501586471165
0943palmer_sem8_num52;140;34.832454674887906;30.07475474065712;24.175932035572252;48.988566420944785;64.37993115572945;35.40585972389557;29.482705235207504;128.78029701440528;131.50611703509077;5722682.5;3603.0;2154.5;2699.322038420257
0945palmer_sem8_num53;140;43.46569883119376;41.106343116410436;26.378372168413662;30.85948399786561;79.93576952798298;45.91502407582273;41.62859249071713;126.93763088891599;135.4054397021278;5216061.0;3313.0;2097.0;2577.0670772803505
0947palmer_sem8_num54;140;33.19902225286025;27.72959948214607;22.895463573799823;43.83621644130826;67.95084785039302;33.947883825598666;26.99908430070549;129.18624925716142;131.03772953992902;5416299.0;3536.0;2060.0;2626.0699239831565
0949palmer_sem8_num55;140;35.78267083133131;24.82317710792708;23.733596316346286;67.20593879532244;72.62719411705825;35.759941927037175;25.52473692470986;131.7521461884623;130.13599039179743;4925792.0;3206.5;2053.5;2504.3373422707755
0951palmer_sem8_num56;140;31.775838015797802;24.289903051264943;22.69846747774105;54.88393856757713;61.66187520077176;31.975736676362466;23.73048943707327;130.27361052219663;129.78808306433444;5368205.5;3546.0;2091.0;2614.3695406330944
0953palmer_sem8_num57;140;34.84215053920533;23.633113570241324;22.731528843684558;58.06893394477343;73.9969962763773;34.79287513697253;24.088422768151645;131.82452057993697;130.00903579905759;6224318.5;3715.0;2289.5;2815.1192780739675
0955palmer_sem8_num58;140;30.64661845679381;26.777517673943876;22.4928303998457;58.943559765792074;59.90247490802902;31.43565068790239;25.435252510129644;128.6636798048945;130.47576553816958;5475028.0;3467.5;2137.5;2640.2364868821874
0957palmer_sem8_num59;140;45.63642283393241;41.374796395921386;25.406661917411018;31.159658395093004;85.23035810352056;47.67638620482026;42.21765692424868;127.71259741040156;135.77398565339405;5558198.0;3682.0;2034.0;2660.2470079058594
0959palmer_sem8_num60;140;28.432526440624212;25.151938703430854;22.999450544315877;55.928844528435;49.33163935544387;29.001321763594927;23.34811085909276;128.75678581064378;129.46280394081623;5408682.0;3490.5;2073.5;2624.223009041196
0961palmer_sem9_num1;155;38.13408231296864;26.793718456640896;22.10663133283819;60.52789886243061;86.75407706532303;38.41188850568918;28.145541718449486;131.38734413199296;131.90646754386563;6128633.0;3808.5;2158.0;2793.3994300858612
0963palmer_sem9_num2;155;47.36797404917896;24.91489576772211;24.55801001067051;75.88029995186173;96.88297968493092;47.28727109396226;30.349182063100706;136.1219710222093;131.89965593764757;5398776.0;3417.0;2111.0;2621.814550270208
0965palmer_sem9_num3;155;38.69714116551987;26.0062552726544;25.013112901796237;68.64822981938924;76.69507148588372;38.75061133407053;27.555382653362738;132.43216381496956;130.3909540004484;5093913.5;3345.5;2026.0;2546.716465732233
0967palmer_sem9_num4;155;32.04931187311492;23.62694548998342;25.322767095838643;99.62065163645113;60.1374892355127;32.11131142502757;23.42790108265904;131.09643393498845;128.42832756161008;5278477.5;3355.0;2048.5;2592.4437310807416
0969palmer_sem9_num5;155;39.186433367763684;25.326911649629988;24.979967958875473;76.94752417481189;80.09600210029896;39.139565198873356;27.24699947673922;132.92554687653586;130.35770251745464;5114434.5;3297.0;2069.0;2551.8424882854238
0971palmer_sem9_num6;155;35.34450132430872;26.524518186895968;24.17586210574864;37.41781955574369;64.27730308236166;35.375825432241406;26.565483779393176;130.76812483940336;130.2435855616119;5319438.5;3553.5;2090.0;2602.465852733041
0973palmer_sem9_num7;155;40.482532755110725;30.41755368533713;23.489284667496015;25.199003938975498;85.48100090605777;41.21341250578024;31.659089918702563;130.78487879167955;132.6941411726114;5920789.5;3673.0;2174.5;2745.6461101963378
0975palmer_sem9_num8;155;29.22999718541829;23.35840126683528;22.629468825103174;68.59198518542692;57.32675130961108;29.479049893197452;22.31241240990262;129.70176291157563;129.159531214338;5330556.0;3417.5;2119.0;2605.200134074109
0977palmer_sem9_num9;155;36.51967783399881;26.076874995724765;23.877781973968712;49.48138684133336;74.2292323761518;36.52992427667181;26.71774432465973;131.3696757413276;130.5109383808936;5528704.0;3533.5;2129.0;2653.176289722872
0979palmer_sem9_num10;155;31.09536960809046;29.75034939250068;23.235342049331702;75.43037671626473;60.747315877100924;33.034696900375785;28.418193486706155;127.41246568209836;131.29885071796548;5246017.5;3304.5;2065.0;2584.4595987304565
0981palmer_sem9_num11;155;36.54536458118777;26.342750840597372;24.143297067789394;79.3352969046945;76.01952626645652;36.756118985210044;27.11853985268761;131.24154360120298;130.55500051027678;5037855.5;3279.5;2059.0;2532.6345874030512
0983palmer_sem9_num12;155;30.60896093670923;25.27444420287199;24.710413081073284;64.73425753059509;50.48896646503273;30.936979388793866;24.273009106021004;129.6628326270105;129.01264727734156;5159493.5;3439.5;2024.0;2563.0588683143005
0985palmer_sem9_num13;155;40.905620276628476;27.25839638409268;24.982715892700945;44.08876775867157;77.04800675044349;40.834421375413946;29.147454379098612;132.568942023646;131.00125519889485;5100989.5;3346.5;2130.0;2548.312084638139
0987palmer_sem9_num14;155;36.160256869524304;33.69776008564821;24.390077921173585;57.75301482917382;74.99692268737634;38.892938191588065;33.08025588139198;127.6429633968699;132.82090870647838;5414343.0;3524.5;2033.5;2625.575111365685
0989palmer_sem9_num15;155;32.888093729636594;25.222481032070533;22.934463662563143;41.800971867721174;63.99898526707592;32.89208008465881;24.628154815101663;130.40075613750622;130.09641774590904;6214314.0;3761.5;2245.5;2812.8795682227446
0991palmer_sem9_num16;155;33.183444871613226;25.56803074918961;22.358716649222988;46.58912625790082;69.3452119561381;33.294949837643856;25.197967609353896;130.10649073206537;130.63461847098034;5758742.5;3511.5;2213.0;2707.8133396181634
0993palmer_sem9_num17;155;30.953861925898327;29.478015911533927;24.55417577870193;70.7481304092922;55.23705984978139;33.37695876095941;28.10399568319589;127.72756753860041;130.40945867363334;5294091.0;3367.0;2168.0;2596.275213378079
0995palmer_sem9_num18;155;40.313651683680135;28.873036164231745;24.269685953985338;54.35696871474824;82.33387496036873;40.742041463639296;30.480366181209305;131.4919500567845;131.99102840838373;5833314.0;3661.0;2130.0;2725.2756196393802
0997palmer_sem9_num19;155;35.710253431509905;30.178741279751392;24.265984626032967;44.88683159113626;73.59120601423388;36.68491603091258;29.87772076737452;129.19172948427834;131.65317462420256;5775544.5;3485.5;2154.5;2711.747923977992
