;RG_diff_full;RB_diff_full;GB_diff_full;apex_R;apex_G;apex_B;equator_R;equator_G;equator_B;stalk_R;stalk_G;stalk_B;apex_equator_R_diff;equator_stalk_R_diff;apex_stalk_R_diff;apex_equator_G_diff;equator_stalk_G_diff;apex_stalk_G_diff;apex_equator_B_diff;equator_stalk_B_diff;apex_stalk_B_diff
0358palmer_sem3_num59lado2;-4.419667575722805;8.363544651218401;12.783212226941206;32.55315712493328;32.3699695660915;27.278588858386712;42.04314180537772;45.724229547291515;31.01633598598058;36.91053402293121;47.11507095514139;31.517986581357004;-9.489984680444444;5.132607782446513;-4.357376897997931;-13.354259981200016;-1.3908414078498765;-14.745101389049893;-3.7377471275938667;-0.5016505953764252;-4.239397722970292
0359palmer_sem3_num60lado1;-15.242139430888848;21.681458555740168;36.92359798662902;38.652916732223346;48.989088183029764;24.403814829896717;57.150306088917915;74.16348689816355;31.40087746686184;51.19913856886164;69.1112668235543;28.92409005727558;-18.49738935669457;5.9511675200562735;-12.546221836638296;-25.17439871513379;5.052220074609252;-20.122178640524538;-6.997062636965122;2.476787409586258;-4.520275227378864
0360palmer_sem3_num60lado2;-12.390825077618842;19.383896947816933;31.774722025435775;38.54828206285659;47.687168367535726;26.811802657669656;51.04123786741929;65.07323001996282;29.059415226819027;49.818625001972094;62.618618571233206;27.11770575661609;-12.492955804562698;1.2226128654471964;-11.270342939115501;-17.386061652427095;2.454611448729615;-14.93145020369748;-2.2476125691493714;1.9417094702029374;-0.30590309894643397
0361palmer_sem4_num1lado1;-2.650808398482404;15.94339431084293;18.594202709325334;34.15434539074724;34.656763950285836;21.174539175839946;50.34286022271662;50.84146914959578;29.010063036151504;34.64541866449608;41.76236275969111;22.754153963414634;-16.18851483196938;15.69744155822054;-0.4910732737488388;-16.184705199309946;9.079106389904673;-7.105598809405272;-7.835523860311557;6.25590907273687;-1.5796147875746875
0362palmer_sem4_num1lado2;-14.824358031385877;17.983971454057926;32.80832948544381;39.96551771129543;53.71946289213326;26.052693261622043;46.96111086672825;63.4791911702162;24.089881643617083;39.06765919749432;53.000911385600105;23.66819111655125;-6.995593155432815;7.893451669233926;0.8978585138011113;-9.759728278082939;10.478279784616092;0.7185515065331529;1.9628116180049595;0.42169052706583443;2.384502145070794
0363palmer_sem4_num2lado1;-9.821860467632014;13.97006403532313;23.791924502955144;31.130298851667817;37.24240244880977;22.951365938324734;47.14964264393462;58.15495377676061;28.31330659545456;34.54258851843856;45.533222744024044;23.330736495140684;-16.019343792266802;12.607054125496056;-3.4122896667707465;-20.912551327950837;12.621731032736562;-8.290820295214274;-5.361940657129825;4.982570100313875;-0.37937055681594956
0364palmer_sem4_num2lado2;-8.852015205138947;12.40579343577269;21.257808640911637;28.66928599268265;34.48718206620818;20.36653088422032;44.75836884141585;52.79394851694506;30.019872821676394;35.35366478728857;47.48040497161781;23.06392645620768;-16.089082848733202;9.40470405412728;-6.684378794605923;-18.30676645073688;5.313543545327249;-12.993222905409631;-9.653341937456073;6.955946365468716;-2.6973955719873572
0365palmer_sem4_num3lado1;1.041516341512704;13.087274832608387;12.045758491095683;34.56895753181872;37.384068621396636;27.839059663336258;46.85066555740433;42.51702460558422;29.03346611815367;35.77446851714518;36.30411412671422;25.372811507236147;-12.281708025585608;11.076197040259146;-1.2055109853264625;-5.132955984187582;6.2129104788700005;1.0799544946824184;-1.1944064548174111;3.660654610917522;2.466248156100111
0366palmer_sem4_num3lado2;-9.593601922764819;13.73174937262289;23.32535129538771;35.69843610099684;38.297005001611495;22.627405338299194;44.693744550298725;56.29141008211782;27.436185124180472;33.147223087585274;44.35802385470317;24.037757803444745;-8.995308449301888;11.54652146271345;2.5512130134115623;-17.994405080506326;11.933386227414651;-6.061018853091674;-4.808779785881278;3.3984273207357276;-1.4103524651455501
0367palmer_sem4_num4lado1;-6.726817463497511;14.44918604784893;21.17600351134644;29.661968343171342;28.25200248636793;19.972781758825967;42.51747818567723;50.84110535949028;25.329545740293703;38.536564221717626;51.18633488425325;23.769484503437084;-12.855509842505885;3.980913963959601;-8.874595878546284;-22.589102873122346;-0.34522952476297064;-22.934332397885317;-5.356763981467736;1.560061236856619;-3.7967027446111175
0368palmer_sem4_num4lado2;-10.7883723070088;24.758766372149328;35.547138679158124;40.779696470692954;47.57463853176303;23.368500108482195;59.17287459843073;71.2032242518461;27.508782678468133;44.31642945421201;58.18034959857784;23.501234830177655;-18.393178127737777;14.856445144218718;-3.536732983519059;-23.628585720083066;13.022874653268254;-10.605711066814813;-4.1402825699859385;4.0075478482904785;-0.13273472169545997
0369palmer_sem4_num5lado1;0.27154466834241475;13.035088160526133;12.763543492183718;32.864930441450326;28.387232644118857;23.094999452294886;43.713143565424915;42.323521521540044;28.100001541045753;35.26138335062376;41.833181395876316;23.1962767810486;-10.848213123974588;8.451760214801155;-2.3964529091734335;-13.936288877421187;0.4903401256637281;-13.44594875175746;-5.005002088750867;4.903724759997154;-0.10127732875371365
0370palmer_sem4_num5lado2;-13.736578574238195;16.55842523817674;30.295003812414933;33.726857492558906;42.46232718573535;21.07173336152079;52.053236388989184;69.12640014939076;29.726340163832383;35.139453215446494;47.573718251143;23.278729234457955;-18.326378896430278;16.91378317354269;-1.4125957228875876;-26.664072963655414;21.552681898247762;-5.111391065407652;-8.654606802311594;6.447610929374427;-2.206995872937167
0371palmer_sem4_num6lado1;-1.7259488366196365;8.386679898146184;10.11262873476582;24.314200075390023;25.615918238305426;17.96947920086577;40.3754478766086;41.27545443193207;30.13543506643115;32.59248984075707;36.917485613103146;25.464596024702505;-16.061247801218574;7.782958035851529;-8.278289765367045;-15.659536193626643;4.3579688188289225;-11.30156737479772;-12.16595586556538;4.6708390417286445;-7.495116823836735
0372palmer_sem4_num6lado2;-9.11974600043937;13.46489529678788;22.58464129722725;27.944029654094127;33.921820556216;17.54766296042578;44.388029885961465;53.09254442931407;27.863667537043444;33.95225968071437;46.01968518501392;23.163823061125598;-16.44400023186734;10.435770205247096;-6.008230026620243;-19.17072387309807;7.0728592443001475;-12.097864628797922;-10.316004576617665;4.699844475917846;-5.616160100699819
0373palmer_sem4_num7lado1;-9.346001727096862;14.539332451855675;23.885334178952537;32.16846391509304;38.222824058829985;21.22127953814578;47.004364265315154;57.07237574246142;27.62146074646075;37.98238563177323;49.93125677189085;25.93138400673018;-14.835900350222111;9.021978633541927;-5.813921716680184;-18.849551683631432;7.141118970570567;-11.708432713060866;-6.400181208314969;1.6900767397305678;-4.710104468584401
0374palmer_sem4_num7lado2;-2.8153722079363845;11.05388712381638;13.869259331752765;31.218036027475204;32.32245822115075;21.595755538740388;43.450864297464555;44.909639025918096;29.29081959079217;34.78064443653929;41.17717598289438;25.735894464330777;-12.232828269989351;8.670219860925265;-3.5626084090640866;-12.58718080476735;3.7324630430237136;-8.854717761743636;-7.695064052051784;3.554925126461395;-4.140138925590389
0375palmer_sem4_num8lado1;-8.645890423765024;13.620373578221088;22.266264001986112;28.441356425095737;30.018053036192452;23.32475636614893;45.80565837927074;55.311272918059636;29.56327812441036;38.395948292494694;50.385726601671905;23.444654820856393;-17.364301954175;7.409710086776045;-9.954591867398957;-25.293219881867184;4.925546316387731;-20.367673565479453;-6.238521758261431;6.118623303553967;-0.11989845470746374
0376palmer_sem4_num8lado2;4.935118861570615;9.396112496217352;4.460993634646737;28.986780601811276;22.77689161554192;22.20195004382121;40.81484486225587;33.949948875900986;29.473883753819734;32.92849791382852;32.897639611471334;24.312414390503054;-11.828064260444592;7.886346948427345;-3.9417173120172464;-11.173057260359066;1.0523092644296526;-10.120747995929413;-7.271933709998525;5.16146936331668;-2.1104643466818445
0377palmer_sem4_num9lado1;2.7094113534167477;12.343003835351787;9.63359248193504;32.7694121176046;27.79251367477701;18.910763345179046;42.8006480332092;36.94266045096122;28.680366348030628;34.377917250624584;39.83498201227949;25.634034740988092;-10.031235915604597;8.422730782584615;-1.6085051330199818;-9.150146776184211;-2.892321561318269;-12.04246833750248;-9.769603002851582;3.0463316070425357;-6.723271395809046
0378palmer_sem4_num9lado2;-9.26032855064632;16.779951484405807;26.040280035052128;39.32206241308555;45.812424305802125;23.402281808724734;45.61757883231921;57.10731234772058;25.860167901621267;38.628152706742256;51.51000503834225;24.55791985085096;-6.295516419233664;6.989426125576955;0.6939097063432911;-11.294888041918455;5.59730730937833;-5.697580732540125;-2.4578860928965334;1.3022480507703058;-1.1556380421262276
0379palmer_sem4_num10lado1;-6.97592193812099;10.376984271290489;17.35290620941148;32.093336697575644;34.74799545824105;25.009623337118185;43.681090647491736;50.60551208491353;31.48169524954576;41.50609344515437;52.07797243894087;31.377905418518896;-11.587753949916092;2.174997202337366;-9.412756747578726;-15.857516626672478;-1.4724603540273407;-17.32997698069982;-6.472071912427573;0.10378983102686234;-6.368282081400711
0380palmer_sem4_num10lado2;4.926719988639029;7.148573884898248;2.221853896259219;37.97219910919681;31.44105429522504;33.84761451982773;44.89516512195938;37.40087560578341;36.35456802350091;39.83213596469525;40.383085853131746;32.61447655667454;-6.922966012762572;5.063029157264133;-1.8599368554984395;-5.959821310558372;-2.982210247348334;-8.942031557906706;-2.5069535036731807;3.740091466826371;1.2331379631531902
0381palmer_sem4_num11lado1;5.057961586077745;11.933452066685245;6.8754904806075;34.65584778661157;26.49702888055887;19.634018807041457;41.77930767368676;33.7208372333215;27.86899615444175;31.81451341879111;30.88993760537199;25.289024162097597;-7.123459887075192;9.96479425489565;2.8413343678204583;-7.223808352762628;2.8308996279495062;-4.392908724813122;-8.234977347400292;2.579971992344152;-5.65500535505614
0382palmer_sem4_num11lado2;-13.701008403282579;17.618022888013368;31.319031291295946;31.66223233060121;34.79625497495092;19.038156638525653;49.58029358726945;67.05581436536777;26.994343078972264;38.47193541018912;55.26014356544168;22.8844601107298;-17.918061256668242;11.108358177080333;-6.8097030795879085;-32.25955939041685;11.795670799926086;-20.46388859049076;-7.956186440446611;4.109882968242463;-3.8463034722041485
0383palmer_sem4_num12lado1;-6.51977127552572;12.340263549522849;18.86003482504857;34.80901340127888;40.05982801283779;22.731452788359075;45.02291127427676;49.998464523808686;30.621278303198398;33.26936517323454;44.14526057429509;23.06123904178164;-10.213897872997876;11.753546101042218;1.5396482280443422;-9.938636510970895;5.853203949513599;-4.085432561457296;-7.889825514839323;7.560039261416758;-0.32978625342256507
0384palmer_sem4_num12lado2;-15.99095473420681;20.589078059333016;36.58003279353983;40.75899554952282;55.03672716789391;26.09012671911597;55.825255989230975;73.37956333207596;28.822015275312065;37.75224385295397;52.99254629562493;22.263677606177605;-15.066260439708152;18.073012136277008;3.0067516965688554;-18.342836164182053;20.387017036451027;2.0441808722689743;-2.731888556196097;6.55833766913446;3.826449112938363
0385palmer_sem4_num13lado1;-0.7004482026065801;10.396708895750876;11.097157098357457;30.18666861399153;28.67149984226945;20.489400356339633;43.5468078435471;42.57304989091669;30.73179876415797;35.60620834843071;41.095220190385355;27.262550897490506;-13.360139229555571;7.940599495116388;-5.419539734439184;-13.901550048647241;1.4778297005313377;-12.423720348115904;-10.242398407818335;3.4692478666674624;-6.773150541150873
0386palmer_sem4_num13lado2;-6.48609167530023;11.638281640580512;18.124373315880742;39.92206878806073;46.69359635777119;29.23458074844907;47.796204049014385;53.77020178476292;32.379728289824186;32.58000018594964;42.05163640084844;25.052435500803625;-7.874135260953658;15.216203863064742;7.342068602111084;-7.076605426991726;11.71856538391448;4.641959956922754;-3.145147541375117;7.327292789020561;4.182145247645444
0387palmer_sem4_num14lado1;-1.2257729141773126;17.325492618603107;18.55126553278042;31.251389094790525;30.907379844041866;18.193364563567364;49.08249912100888;48.48660985294557;28.00165410891926;36.569177165875246;43.446825412392364;24.803230651071093;-17.831110026218354;12.513321955133634;-5.3177880710847205;-17.579230008903703;5.0397844405532055;-12.539445568350498;-9.808289545351897;3.1984234578481683;-6.609866087503729
0388palmer_sem4_num14lado2;-17.49908480534716;20.6600533712869;38.15913817663406;44.32736075908234;59.575074743273106;27.14413360626442;49.595100763444485;68.59257076299134;26.065136774596446;46.47461019533012;63.476764083630634;27.374921753345852;-5.267740004362146;3.120490568114363;-2.147249436247783;-9.017496019718237;5.115806679360709;-3.901689340357528;1.078996831667972;-1.3097849787494056;-0.2307881470814337
0389palmer_sem4_num15lado1;-12.40245079207552;12.755547585653567;25.157998377729086;26.81689778044906;33.87575128792215;18.156540902553683;44.02921580352446;58.02550797001523;28.56384396746055;35.47664094266036;49.39118676354295;23.671254096178934;-17.212318023075397;8.552574860864098;-8.6597431622113;-24.149756682093077;8.63432120647228;-15.515435475620798;-10.407303064906866;4.892589871281615;-5.514713193625251
0390palmer_sem4_num15lado2;0.7744408554630624;12.44523642015923;11.670795564696167;34.16196177176;27.725055476566965;21.29127968004677;45.000648615158234;43.36232276883958;30.123701727158625;32.74882827940595;38.18931880677153;23.821208031556885;-10.838686843398236;12.251820335752285;1.4131334923540493;-15.637267292272618;5.1730039620680515;-10.464263330204567;-8.832422047111855;6.30249369560174;-2.529928351510115
0391palmer_sem4_num16lado1;11.668642455860855;18.384864745642655;6.7162222897818005;36.74379012001116;25.982436212816502;17.87159482562781;51.64699462045848;35.83790377077983;28.610002331309488;37.18700918905535;30.094961022937582;24.68481486320033;-14.903204500447316;14.459985431403126;-0.44321906904418995;-9.85546755796333;5.74294274784225;-4.11252481012108;-10.738407505681678;3.925187468109158;-6.8132200375725205
0392palmer_sem4_num16lado2;-13.54254240611877;20.101782415039196;33.644324821157966;36.60214707053847;45.83377485537255;20.207862647053247;49.866163884013005;64.99292792195202;27.28651314670567;44.93734797217358;60.76110450997193;24.90289651652418;-13.264016813474534;4.928815911839422;-8.335200901635112;-19.159153066579464;4.231823411980088;-14.927329654599376;-7.078650499652422;2.383616630181489;-4.695033869470933
0393palmer_sem4_num17lado1;-4.869995618346067;10.950810321267607;15.820805939613674;28.24445788394987;27.910685966185522;22.451948470858618;44.24120690677803;47.83501158376598;31.00051622984785;35.818786219987444;47.433945706434955;25.16320329956889;-15.996749022828162;8.422420686790588;-7.574328336037574;-19.92432561758046;0.4010658773310283;-19.523259740249433;-8.548567758989233;5.837312930278959;-2.711254828710274
