ind;time;RG_diff_full;RB_diff_full;GB_diff_full;apex_R;apex_G;apex_B;equator_R;equator_G;equator_B;stalk_R;stalk_G;stalk_B;apex_equator_R_diff;equator_stalk_R_diff;apex_stalk_R_diff;apex_equator_G_diff;equator_stalk_G_diff;apex_stalk_G_diff;apex_equator_B_diff;equator_stalk_B_diff;apex_stalk_B_diff
1181palmer_sem10_num51;170;7.849241504;17.07085784;9.221616339;33.68934817;18.84049541;17.38734418;47.19377449;39.57448154;24.86691082;31.11576536;29.0296194;20.96823116;-13.50442632;16.07800913;2.573582805;-20.73398612;10.54486213;-10.18912399;-7.479566637;3.898679657;-3.580886979
1183palmer_sem10_num52;170;4.792994612;11.15948743;6.366492814;33.09912055;24.18134308;20.78216097;41.1320847;35.20640858;27.44740475;30.21646699;29.78314232;22.73493082;-8.032964153;10.91561772;2.882653562;-11.02506551;5.423266269;-5.60179924;-6.665243788;4.712473939;-1.952769849
1185palmer_sem10_num53;170;5.581309542;14.15736968;8.576060134;34.49070532;20.61522805;17.07824158;41.83610512;36.58261837;25.08926594;33.696899;32.79710805;24.6110403;-7.345399798;8.139206123;0.793806325;-15.96739032;3.785510314;-12.18188001;-8.01102436;0.478225644;-7.532798716
1187palmer_sem10_num54;170;5.083416426;10.51907884;5.435662413;34.95531503;21.16395694;22.56990982;39.42921994;34.16132584;26.05761875;29.5096289;30.78511823;22.8439655;-4.473904904;9.919591033;5.445686129;-12.9973689;3.376207614;-9.621161286;-3.487708934;3.213653254;-0.27405568
1189palmer_sem10_num55;170;13.82014087;14.42894061;0.608799741;35.36549482;17.35657949;18.75155262;45.55900108;28.34517277;26.48769774;29.1763501;23.20239845;23.51106068;-10.19350626;16.38265098;6.189144718;-10.98859328;5.142774316;-5.845818963;-7.73614512;2.976637067;-4.759508053
1191palmer_sem10_num56;170;10.71669631;19.24658661;8.529890305;48.90582358;28.7276879;20.43979898;47.27111705;34.28287117;26.14629741;32.67121669;31.63990976;23.06132512;1.634706532;14.59990036;16.23460689;-5.555183262;2.642961409;-2.912221853;-5.706498428;3.084972293;-2.621526134
1193palmer_sem10_num57;170;10.88144068;14.63937601;3.757935334;39.63745352;21.39797716;22.59397007;45.05081236;31.69928082;26.45167712;31.23263369;29.03079838;24.54049439;-5.413358839;13.81817868;8.404819838;-10.30130366;2.668482442;-7.632821217;-3.857707048;1.911182724;-1.946524324
1195palmer_sem10_num58;170;11.03231936;18.57306607;7.540746711;41.30394893;22.8745094;19.15320592;50.69597957;37.14040907;27.01626804;35.58783869;32.85529288;24.1494108;-9.392030643;15.10814088;5.716110235;-14.26589967;4.285116188;-9.980783485;-7.863062119;2.86685724;-4.996204879
1197palmer_sem10_num59;170;8.078159598;18.3457929;10.2676333;33.73017136;19.32509063;21.13885427;45.589012;34.93193882;22.83437615;37.28039633;37.33039763;19.3731395;-11.85884064;8.308615667;-3.550224974;-15.60684819;-2.398458812;-18.005307;-1.695521882;3.461236649;1.765714768
1199palmer_sem10_num60;170;9.719238776;12.31735621;2.598117437;37.01644756;24.02407372;26.21986443;45.37490642;33.45829292;29.39801812;37.35374556;33.78991404;29.73731342;-8.358458857;8.021160857;-0.337297999;-9.434219207;-0.331621115;-9.765840322;-3.178153694;-0.339295295;-3.517448989
1201palmer_sem11_num1;180;11.45652373;24.60941098;13.15288724;37.3594738;17.92203522;13.85683211;52.45523893;37.03921303;21.34528914;35.17950188;35.23007084;19.74820931;-15.09576513;17.27573705;2.179971918;-19.11717781;1.809142188;-17.30803562;-7.488457035;1.597079831;-5.891377205
1203palmer_sem11_num2;180;19.55175994;30.14234048;10.59058055;46.67360548;21.05879085;13.04023721;54.23241861;32.14773094;19.16077428;35.14328385;25.81172631;17.49539695;-7.55881313;19.08913476;11.53032163;-11.08894008;6.336004626;-4.752935457;-6.12053707;1.665377329;-4.455159741
1205palmer_sem11_num3;180;22.19669489;34.08484376;11.88814887;38.32712617;13.6714205;14.61071193;62.74160017;35.46604436;17.51976222;42.72402635;34.23691209;17.30789978;-24.41447399;20.01757382;-4.396900174;-21.79462386;1.229132264;-20.56549159;-2.909050298;0.211862445;-2.697187853
1207palmer_sem11_num4;180;20.74530869;24.1728768;3.427568104;40.65552249;16.44470755;17.41755462;52.44704236;26.32539121;21.93635499;33.96296939;22.76123115;17.82822599;-11.79151987;18.48407297;6.692553096;-9.880683665;3.564160059;-6.316523606;-4.518800375;4.108129003;-0.410671372
1209palmer_sem11_num5;180;10.45974306;25.83284729;15.37310423;48.37310913;26.3195753;14.60862777;50.2834356;38.59689594;19.54480233;33.90387066;35.89950381;17.87754732;-1.910326463;16.37956494;14.46923848;-12.27732064;2.697392129;-9.579928512;-4.93617456;1.667255011;-3.268919549
1211palmer_sem11_num6;180;14.32863505;21.52365386;7.195018811;31.78705314;17.1147277;18.14219041;49.64585402;31.05371359;19.56832378;33.44546815;27.32022637;18.100055;-17.85880088;16.20038587;-1.658415009;-13.93898589;3.733487219;-10.20549867;-1.42613337;1.468268773;0.042135404
1213palmer_sem11_num7;180;22.85289854;24.66197087;1.809072338;39.36191501;15.65988276;17.28285286;51.63996543;23.06682923;21.72672557;41.46888614;25.53475635;17.60827121;-12.27805042;10.1710793;-2.106971126;-7.406946475;-2.467927124;-9.874873599;-4.443872703;4.118454357;-0.325418346
1215palmer_sem11_num8;180;19.95954645;28.46235158;8.502805125;42.88589166;14.75715889;14.57286561;51.8814757;33.22252847;23.74552875;47.17201103;30.20824487;16.8695523;-8.995584039;4.709464671;-4.286119367;-18.46536958;3.014283606;-15.45108598;-9.17266314;6.875976445;-2.296686695
1217palmer_sem11_num9;180;11.35032341;24.26441161;12.9140882;34.48461081;17.1232306;15.53701657;51.03099127;39.01190342;21.1325091;35.21799192;33.87656565;18.47655859;-16.54638046;15.81299935;-0.733381103;-21.88867282;5.135337766;-16.75333505;-5.595492526;2.655950509;-2.939542017
1219palmer_sem11_num10;180;6.87548016;12.89963768;6.024157524;42.0685742;30.21651139;29.90427931;36.64013601;28.66239469;21.48639479;30.18143125;28.85392735;18.56612348;5.42843819;6.458704757;11.88714295;1.554116694;-0.191532663;1.362584031;8.417884518;2.920271315;11.33815583
1221palmer_sem11_num11;180;1.982711428;12.90202017;10.91930874;27.79223997;21.73064707;14.96941531;33.95713632;31.36071776;19.86538894;28.64421095;30.83025232;18.26753243;-6.164896353;5.312925374;-0.851970979;-9.63007069;0.530465436;-9.099605254;-4.895973632;1.597856518;-3.298117114
1223palmer_sem11_num12;180;24.31921602;43.45637558;19.13715956;56.26047993;32.01620214;16.15612291;74.90204354;44.20413777;19.72044481;47.05443705;32.94403365;18.5085095;-18.64156361;27.84760649;9.20604288;-12.18793564;11.26010412;-0.927831516;-3.564321903;1.211935315;-2.352386588
1225palmer_sem11_num13;180;15.06449175;24.55799147;9.49349972;36.73352487;18.55917658;15.96569693;48.9444349;31.81602535;18.61946916;39.26015177;28.92298104;17.32336012;-12.21091002;9.684283129;-2.526626895;-13.25684877;2.893044303;-10.36380447;-2.653772229;1.296109045;-1.357663184
1227palmer_sem11_num14;180;17.6778556;23.85657365;6.178718044;34.61322503;14.67155182;15.91326457;50.96954266;28.14574002;21.28469913;35.08397897;29.0751913;18.53697803;-16.35631762;15.88556369;-0.470753933;-13.4741882;-0.929451279;-14.40363947;-5.371434564;2.747721103;-2.623713461
1229palmer_sem11_num15;180;7.837489681;24.11283308;16.27534339;41.34540128;24.50263685;15.69655382;51.62009469;41.63039817;20.83543793;34.05914103;34.64490368;19.38891642;-10.27469341;17.56095366;7.286260248;-17.12776132;6.98549449;-10.14226683;-5.138884112;1.446521508;-3.692362604
1231palmer_sem11_num16;180;9.080326598;19.20825094;10.12792434;29.1439313;14.52131057;14.88428547;47.07598345;35.65893495;22.2439218;34.67118366;33.3773432;18.60376299;-17.93205216;12.4047998;-5.52725236;-21.13762438;2.281591753;-18.85603263;-7.35963633;3.640158811;-3.71947752
1233palmer_sem11_num17;180;5.010971244;19.7408841;14.72991286;43.18652884;16.58986579;14.35441295;43.06069222;35.28117135;20.33209369;34.38546795;43.26196457;21.53740588;0.125836624;8.675224266;8.80106089;-18.69130556;-7.980793223;-26.67209878;-5.977680743;-1.205312186;-7.18299293
1235palmer_sem11_num18;180;16.21135317;37.45040684;21.23905368;44.88533808;24.45891643;16.63348854;71.23649697;50.51423765;21.3282506;45.27752355;39.98178402;17.32117116;-26.35115889;25.95897342;-0.392185474;-26.05532122;10.53245363;-15.52286758;-4.69476206;4.007079433;-0.687682627
1237palmer_sem11_num19;180;13.08500279;19.60223196;6.517229176;36.39056823;15.49777716;15.05175351;45.5183018;29.29179949;22.24515277;36.61138141;32.34842386;20.31824361;-9.127733568;8.906920391;-0.220813177;-13.79402232;-3.056624374;-16.85064669;-7.193399262;1.92690916;-5.266490102
1239palmer_sem11_num20;180;8.130522926;18.96684511;10.83632218;30.01975324;15.64905778;16.51311477;46.18668991;36.55836865;20.48185628;33.98367477;32.75740599;20.07040424;-16.16693667;12.20301514;-3.963921535;-20.90931087;3.800962668;-17.10834821;-3.968741514;0.411452038;-3.557289476
1241palmer_sem11_num21;180;17.46963045;31.16223571;13.69260526;43.17707825;17.32828113;12.8650588;56.31047332;35.15748685;19.06656404;43.02480896;35.18567948;17.42159545;-13.13339506;13.28566436;0.152269299;-17.82920572;-0.028192634;-17.85739836;-6.201505242;1.644968591;-4.556536651
1243palmer_sem11_num22;180;25.02182908;28.32723524;3.305406157;41.92040865;20.44055605;21.92952715;55.53543585;25.36220384;21.45588455;46.02723107;26.4061953;20.15025012;-13.6150272;9.508204783;-4.106822415;-4.921647789;-1.043991464;-5.965639253;0.473642592;1.305634437;1.77927703
1245palmer_sem11_num23;180;20.43130806;21.50531881;1.074010751;36.69534324;14.70487238;16.75085524;49.01615305;23.30242298;22.1574361;32.37983821;23.13626586;20.29754423;-12.32080981;16.63631484;4.315505028;-8.597550601;0.166157122;-8.431393479;-5.406580861;1.85989187;-3.546688992
1247palmer_sem11_num24;180;13.0096969;22.5937135;9.5840166;51.77583678;29.30812904;20.33098193;47.49129824;31.75045478;22.64739597;35.47583731;32.85048931;20.31649159;4.284538533;12.01546093;16.29999947;-2.442325738;-1.100034525;-3.542360263;-2.316414034;2.330904371;0.014490336
1249palmer_sem11_num25;180;20.10479097;29.82290613;9.718115153;40.56537889;16.89818236;15.38194525;56.95834671;33.85814258;21.30178899;45.60086559;30.74113165;17.54319568;-16.39296782;11.35748111;-5.035486708;-16.95996022;3.117010929;-13.84294929;-5.91984374;3.758593308;-2.161250431
1251palmer_sem11_num26;180;7.266746383;10.84100326;3.574256875;27.18138077;15.96511749;14.47260466;31.57747994;23.63862072;19.59312748;26.75775904;23.48022351;18.03143262;-4.396099168;4.819720895;0.423621727;-7.673503235;0.158397209;-7.515106026;-5.120522818;1.561694863;-3.558827955
1253palmer_sem11_num27;180;2.68781812;15.24861673;12.56079861;27.51343448;24.01448597;13.57018048;37.46976346;33.97891587;18.86652874;28.72598186;28.73374938;16.81668313;-9.956328979;8.743781599;-1.212547381;-9.964429906;5.245166491;-4.719263415;-5.296348266;2.049845616;-3.24650265
1255palmer_sem11_num28;180;2.996796652;9.963766762;6.96697011;28.59698356;25.62001294;17.02458462;30.16064399;26.89770207;19.3620113;24.99860137;23.86991624;17.64950273;-1.563660435;5.162042629;3.598382194;-1.277689129;3.027785829;1.7500967;-2.337426682;1.712508575;-0.624918107
1257palmer_sem11_num29;180;16.46501968;20.3085432;3.84352352;51.36229441;18.68293139;15.89375092;36.69286332;21.72567156;17.83109555;30.434768;23.37303213;17.3658404;14.66943109;6.258095319;20.92752641;-3.042740167;-1.64736057;-4.690100737;-1.937344631;0.46525515;-1.472089482
1259palmer_sem11_num30;180;16.18792525;24.0268631;7.838937856;31.78809563;14.07606598;11.28378295;45.16678651;24.35409756;15.66416788;34.35015024;26.03377102;13.6032146;-13.37869088;10.81663627;-2.562054609;-10.27803158;-1.679673462;-11.95770505;-4.38038493;2.060953274;-2.319431655
1261palmer_sem12_num1;190;21.0192287;38.43622043;17.41699173;42.37143329;20.14888327;14.05660625;63.24064726;39.64071583;19.55103298;54.7738515;37.53027866;14.66133954;-20.86921397;8.466795759;-12.40241821;-19.49183256;2.110437166;-17.38139539;-5.494426724;4.88969344;-0.604733284
1263palmer_sem12_num2;190;29.98890517;45.1681018;15.17919663;51.74607537;22.29038547;13.43768251;71.80246097;34.68603532;17.54466522;52.66837731;32.59749732;15.65468129;-20.0563856;19.13408366;-0.92230194;-12.39564985;2.088537999;-10.30711185;-4.106982711;1.889983938;-2.216998774
1265palmer_sem12_num3;190;22.21265746;31.99855194;9.785894479;46.83421465;25.53702568;13.59690464;55.56613247;29.62274427;19.25654785;43.2387625;25.62434569;17.08048626;-8.731917822;12.32736997;3.59545215;-4.085718586;3.998398572;-0.087320014;-5.659643214;2.176061591;-3.483581623
1267palmer_sem12_num4;190;17.5000376;51.73823078;34.23819318;73.18864666;48.99288767;12.75802762;81.63556724;58.94512513;21.53720192;52.72934636;48.27530354;18.50241072;-8.446920577;28.90622087;20.45930029;-9.952237465;10.6698216;0.717584131;-8.779174299;3.034791201;-5.744383098
1269palmer_sem12_num5;190;30.44697818;45.26503387;14.81805568;50.25377912;19.80177096;14.15063279;71.37255784;35.81209432;20.15416283;57.55557575;36.81743877;16.7885399;-21.11877872;13.81698209;-7.301796631;-16.01032336;-1.005344454;-17.01566781;-6.003530038;3.365622927;-2.637907111
1271palmer_sem12_num6;190;24.17905628;41.01858877;16.83953249;41.96364776;17.56533631;15.38885824;62.9882842;34.32874111;19.13083828;62.64110714;46.93691887;14.78447731;-21.02463645;0.347177066;-20.67745938;-16.7634048;-12.60817776;-29.37158256;-3.741980044;4.346360971;0.604380927
1273palmer_sem12_num7;190;27.68797774;39.98981409;12.30183635;40.0754668;14.24699932;15.48781002;64.3730492;29.77132251;20.32295521;58.34984091;43.59089685;16.39772216;-24.2975824;6.023208293;-18.2743741;-15.52432319;-13.81957434;-29.34389753;-4.835145191;3.925233058;-0.909912133
1275palmer_sem12_num8;190;33.61165113;41.31678598;7.705134843;46.41361655;16.42325418;15.45762737;70.42109652;28.44114998;20.29856881;57.43953888;30.49177422;16.69098175;-24.00747997;12.98155764;-11.02592233;-12.01789579;-2.050624243;-14.06852003;-4.840941436;3.607587058;-1.233354379
1277palmer_sem12_num9;190;30.43063373;48.2853313;17.85469757;44.67875709;16.36293735;15.92227382;75.29784751;39.8530664;19.0068675;69.01973043;44.59465547;16.22160389;-30.61909042;6.278117079;-24.34097334;-23.49012905;-4.741589069;-28.23171812;-3.08459368;2.78526361;-0.299330071
1279palmer_sem12_num10;190;29.7171839;43.41584463;13.69866072;66.69857471;31.62106865;14.83663002;62.87594159;30.9419463;18.46799261;56.50066011;32.13367374;16.13900318;3.822633114;6.375281483;10.1979146;0.679122355;-1.191727438;-0.512605083;-3.631362589;2.328989429;-1.30237316
1281palmer_sem12_num11;190;15.49529489;31.68287121;16.18757632;49.87548475;22.19373139;14.39722985;57.52442502;40.49936399;21.7481221;39.49618452;34.11773272;16.33653379;-7.648940271;18.0282405;10.37930023;-18.3056326;6.381631265;-11.92400134;-7.350892253;5.411588311;-1.939303943
1283palmer_sem12_num12;190;22.37048162;37.69704861;15.32656699;45.02149502;17.0071995;15.12020076;63.45935277;38.66184393;22.57733274;56.16737882;39.84982875;17.07402798;-18.43785775;7.291973947;-11.14588381;-21.65464443;-1.187984819;-22.84262925;-7.457131985;5.503304762;-1.953827224
1285palmer_sem12_num13;190;30.50654744;40.02948697;9.522939535;51.90953232;18.65798178;18.36510125;58.35011451;25.43092195;16.79871172;61.35528818;34.44311764;17.22725206;-6.44058219;-3.005173673;-9.445755863;-6.772940172;-9.012195681;-15.78513585;1.566389532;-0.428540347;1.137849185
1287palmer_sem12_num14;190;31.70559099;44.8461688;13.1405778;52.9926191;17.12856341;14.97659988;71.89943234;36.58277755;20.82196265;60.43892218;38.33261616;17.42400598;-18.90681324;11.46051016;-7.446303083;-19.45421414;-1.749838615;-21.20405276;-5.845362764;3.397956665;-2.447406099
1289palmer_sem12_num15;190;22.7300322;27.75823412;5.028201921;43.57662485;15.55216134;16.30193297;54.68221951;27.36219971;20.02664183;37.74253722;24.64343836;18.96093155;-11.10559465;16.93968229;5.834087635;-11.81003836;2.71876135;-9.091277014;-3.724708858;1.065710276;-2.658998582
1291palmer_sem12_num16;190;28.57145393;49.07203377;20.50057985;57.10032338;22.06655583;14.35636208;75.39147543;42.46120864;19.46117275;62.67127137;42.75762143;15.04638406;-18.29115206;12.72020406;-5.570947999;-20.39465281;-0.296412784;-20.69106559;-5.104810668;4.414788683;-0.690021985
1293palmer_sem12_num17;190;31.55907016;46.18498496;14.6259148;44.63824865;15.13691275;15.92189497;76.9707084;37.44172937;17.34061986;55.83574083;34.02634218;16.89928686;-32.33245975;21.13496757;-11.19749218;-22.30481662;3.415387189;-18.88942943;-1.418724885;0.441332993;-0.977391892
1295palmer_sem12_num18;190;25.0735051;39.18445921;14.11095411;52.6486502;21.38517579;15.64868059;71.250766;39.41467663;23.74236589;47.78661728;35.43501209;18.4279503;-18.6021158;23.46414873;4.862032922;-18.02950084;3.979664538;-14.0498363;-8.0936853;5.314415592;-2.779269707
1297palmer_sem12_num19;190;32.24603406;46.59233184;14.34629779;53.41869239;17.72145075;15.26071855;70.88554514;32.89296489;19.26035003;60.51526298;41.2146858;15.356994;-17.46685275;10.37028216;-7.096570593;-15.17151414;-8.321720916;-23.49323506;-3.999631481;3.903356031;-0.09627545
1299palmer_sem12_num20;190;20.86354222;36.92151959;16.05797737;51.23531191;22.41307054;17.01308043;58.77996745;36.85232426;20.29462079;53.44600851;39.46922613;17.39729477;-7.544655546;5.333958938;-2.210696608;-14.43925372;-2.616901875;-17.05615559;-3.281540351;2.897326017;-0.384214334
1301palmer_sem12_num21;190;34.87853676;53.10766209;18.22912534;58.87256718;22.86636227;15.1692012;78.40696403;39.28297537;19.1407523;69.57418928;41.72147289;14.4324315;-19.53439685;8.832774749;-10.7016221;-16.4166131;-2.438497525;-18.85511062;-3.971551102;4.708320801;0.736769699
1303palmer_sem12_num22;190;27.08242867;44.18513404;17.10270537;48.36003178;20.30564637;14.43282341;72.5961337;39.72734662;17.82299877;56.01222181;36.34466752;15.40406112;-24.23610192;16.58391189;-7.652190028;-19.42170025;3.382679094;-16.03902116;-3.390175363;2.418937647;-0.971237716
1305palmer_sem12_num23;190;28.76349348;45.68812349;16.92463001;56.09134863;23.80314693;13.89325112;68.6692458;37.04999353;18.52687829;59.60565589;35.62740473;16.24067708;-12.57789717;9.063589907;-3.514307265;-13.2468466;1.422588802;-11.8242578;-4.633627167;2.286201207;-2.34742596
1307palmer_sem12_num24;190;32.39659927;37.23107635;4.834477076;51.5450407;16.88317218;16.56087876;68.46906397;27.07687792;22.44967075;47.08549983;27.53439029;17.44489722;-16.92402327;21.38356415;4.459540875;-10.19370574;-0.45751237;-10.65121811;-5.888791989;5.004773534;-0.884018455
1309palmer_sem12_num25;190;20.79839996;37.33898786;16.54058789;47.55651211;21.91230683;15.95249685;69.20173846;42.56073139;21.52756389;47.6847759;37.68303356;19.10844147;-21.64522635;21.51696256;-0.128263791;-20.64842457;4.877697836;-15.77072673;-5.575067032;2.419122419;-3.155944614
1311palmer_sem12_num26;190;24.7605207;45.85064754;21.09012684;58.25273948;19.55302372;14.54421821;74.55544032;45.50388884;20.48067193;53.7022283;41.64169589;16.76257034;-16.30270083;20.85321201;4.550511177;-25.95086511;3.862192946;-22.08867217;-5.936453721;3.71810159;-2.218352131
