ind;mean_R_full;mean_G_full;mean_B_full;mean_H_full;mean_S_full;mean_V_full;mean_L_full;mean_a_full;mean_b_full
tommy_sem4_num28_;146.54591333202745;147.42942948901714;141.3123956187295;68.34779891653807;30.43039491615941;148.8124107739281;153.8414154512186;126.52557213970336;131.6810342363969
tommy_sem4_num29_;150.16892643013202;150.95176706401617;145.00625851115666;70.21999646236104;28.748394080477325;152.54065739979825;157.54480256630518;126.62217840082198;131.56952398271392
tommy_sem4_num2_;149.48246414959218;152.2151680003361;144.45308938907237;70.91859353008365;31.139455675806257;153.3375822351093;158.5162376500241;125.46054505538766;132.27714325774463
tommy_sem4_num30_;153.54506697206386;153.76193774536858;150.2873803639925;66.51733766825274;20.983000048448577;155.16813201487068;160.44849458606691;127.25825880737025;130.20641149338599
tommy_sem4_num31_;151.92875301487157;154.21941357243264;147.28983077213582;72.62766570416989;28.370906849020848;155.413225110674;160.681562905431;125.79628479813243;131.84695592251444
tommy_sem4_num32_;147.82714411173447;146.91823069603407;142.70281675432065;67.38728545319287;28.37142761537459;149.82115524285012;153.73466437976003;127.77837250076803;130.80168360469
tommy_sem4_num33_;151.51527528278785;152.58060865388336;147.12483017881766;71.77738756581861;26.261197648748286;153.91662101457433;159.12864613789745;126.5605703736747;131.22058808754502
tommy_sem4_num34_;152.7094186730924;152.816044750523;148.89378264787842;67.82017449412544;23.054604166220134;154.2246070152584;159.55784808342287;127.2173581081926;130.50885604209535
tommy_sem4_num35_;148.8482674684436;149.21562304171886;144.7899486792684;65.56978701716642;26.414932564943413;150.7366468889041;155.7391063403279;127.01370837887946;130.79832421517776
tommy_sem4_num36_;151.30040208483217;151.87193244687722;147.15874345992344;65.67723942369864;25.038111501378886;153.40163712387704;158.50993784429562;126.90123024213571;130.88933329850394
tommy_sem4_num37_;150.34726081101067;150.7294754693591;146.11087558824502;65.55950910989478;25.171109897664103;152.31691479175663;157.3548620366443;127.01629616345343;130.84566966311047
tommy_sem4_num38_;153.26148014978648;153.18570315635804;149.43800647391316;66.86681623768469;22.63120708282429;155.0723088029668;159.98765406912509;127.39958022771276;130.3793670696159
tommy_sem4_num39_;146.59827419134808;146.4805855957173;141.72811255900177;66.38233130742384;28.704840152079402;148.43853414862485;153.04771150347918;127.22506037094193;131.05087825878059
tommy_sem4_num3_;148.07149153026012;147.56366130446017;143.50821907357712;64.4800782589592;27.270880191141906;149.7305360705949;154.24160523345085;127.50737593257924;130.72727306978203
tommy_sem4_num40_;152.17104546426827;152.85171165653452;147.66389423955167;71.67271165887024;25.455101930664508;154.1725612978894;159.54037175260325;126.762788497862;131.12978354315808
tommy_sem4_num41_;146.1860228969098;146.57843199973232;142.13865862207348;68.54668159641847;27.812621902863512;148.28585661540495;153.0084219781827;127.00238670624714;130.81438165219015
tommy_sem4_num42_;149.92550378057996;152.2178559340349;144.71750785641217;71.97132307697117;30.425894054801812;153.37252820833584;158.60332943170215;125.69756619593406;132.18662443714814
tommy_sem4_num43_;145.61795214846228;144.91438228267833;142.08364895143717;66.15595819222966;24.57925854592657;146.80287571885157;151.41383075039005;127.74539160848371;130.06076319118478
tommy_sem4_num44_;150.8197914942387;152.08547274533285;147.77588631396196;70.21288147112197;23.84843720417345;153.23435738391032;158.54614714865;126.58603707633172;130.60248648351768
tommy_sem4_num45_;148.94044664901605;149.956067070712;144.97412675621914;70.03493248233525;26.401035108247957;151.14970591489057;156.3887167668142;126.59922865181684;131.02792086293832
tommy_sem4_num46_;149.33177413068773;149.62180211459574;145.1578760816252;67.84648633973481;25.979852147008604;151.34496699065875;156.20680074010227;127.0829223576996;130.79427680568057
tommy_sem4_num47_;147.4965807275432;146.05284719352247;144.04220799720696;68.0863871842582;23.17451511238283;148.56597641662088;152.83129896632687;128.2519669674497;129.69332044311022
tommy_sem4_num48_;143.3566343884643;142.3336884344742;139.40526280448924;65.35898060181614;26.632308785534907;144.66910456912166;148.79542505863074;127.92739763508445;130.13778425582097
tommy_sem4_num49_;149.60271093583876;149.54154494445862;144.4710407763451;69.37871401856138;28.372240887202793;151.90931005152544;156.30743734405934;127.20787058805405;131.1765227699367
tommy_sem4_num4_;146.62874982631763;146.6747482571909;142.55413544859363;67.24604245479324;26.41043145241234;148.2409254927523;153.16662497186854;127.20233818511196;130.66383658340658
tommy_sem4_num50_;146.0947177588998;146.85418970084842;141.94897064177263;65.31831592198753;28.128535880745957;148.55770465299685;153.2429075196166;126.78870376845066;130.99831925868773
tommy_sem4_num51_;146.74685977295476;146.5786547124684;142.2614832602976;68.97093691169587;28.051489698761507;148.8503222165426;153.16667187619134;127.34338803110353;130.7958959815815
tommy_sem4_num52_;148.8604361365674;149.11787285642262;144.9936824276937;68.01214448905284;24.791304893127354;151.00234023954476;155.74672766938238;127.16377605059729;130.59062104820387
tommy_sem4_num53_;145.43935108936455;147.50914013436568;141.0355427073928;68.65494808411566;30.671211929914335;148.67907429929298;153.72349230736512;125.90979489508317;131.71586552372685
tommy_sem4_num54_;146.00597690192444;144.04630653903473;141.35596836196487;66.43685453996628;27.33546501477123;146.9153560175693;150.87044800885707;128.39891040385123;130.20209518872173
tommy_sem4_num55_;147.80986809023992;149.18318083513043;143.57384085857643;69.05603861797874;28.08103442617241;150.4409780205317;155.5418890994157;126.36530171740148;131.31426067029608
tommy_sem4_num56_;144.12804455750603;143.23724778275212;138.89034349034245;66.63481622250265;30.492019157950388;145.7963000638985;149.89687832665322;127.65887546059636;130.9689502410819
tommy_sem4_num57_;149.03263142624564;148.0590981063529;144.0519133726102;67.43933423621829;27.801897995211405;150.81388921262362;154.95008549387182;127.77332801626979;130.77546924230003
tommy_sem4_num58_;147.4789161629801;149.60673661969918;142.26603703614398;73.11515051096501;31.53045045898884;150.94782442406284;155.9511452227027;125.79787606586864;132.14888765869696
tommy_sem4_num59_;142.88083930902957;145.84442247513715;136.80940565432815;69.13738073166724;37.41372271809449;146.91949700110024;151.86087573364983;125.13348558911679;133.0342208241348
tommy_sem4_num5_;147.73075567384154;148.53047046914298;142.36940117562585;67.71812826190629;30.163532858849877;150.01056854289908;155.02867628114103;126.5684397505144;131.69527384719186
tommy_sem4_num60_;146.0397377938618;148.10890823594502;141.67292052357504;69.80737793080382;30.516081940381014;149.27294729308665;154.29010648862595;125.9161224853627;131.69118158927398
tommy_sem4_num6_;146.27616527192822;145.86708557938243;141.63068182325603;69.09076703581354;28.115342854036278;147.92006437408907;152.4503779156218;127.42627112201538;130.80763733719493
tommy_sem4_num7_;145.79068633656442;146.1957610400234;139.39901972013246;66.64124804977746;33.177000101604214;148.28730933700024;152.73553628664231;126.72447762055435;132.07829847715192
tommy_sem4_num8_;146.92921384262831;146.3609776542674;142.9914856375654;66.11375298170832;26.465861393318473;148.8236509025724;152.9779628758895;127.6809240270544;130.3199573686039
tommy_sem4_num9_;148.89837127392514;151.12639044058284;143.39224169207424;68.32198718524054;31.229526486634448;152.28602536606581;157.45163068522805;125.72498309323382;132.30243564600482
tommy_sem5_num10_;136.7441187170907;135.3718079199353;132.03171670823866;74.54755936401534;31.14140835427562;138.68722800702665;142.28500652269625;128.10017046865175;130.43908995605244
tommy_sem5_num11_;135.21513854394397;134.70791113861742;130.6163553343443;71.06588313936044;30.863346834187098;137.41151521017304;141.31095070614356;127.57805857856795;130.64464226867926
tommy_sem5_num12_;134.8184847531777;136.13413300272205;129.7394786218993;70.71102803408638;34.54472062922418;137.58083383087967;142.479849160835;126.23568051603759;131.82924425694625
tommy_sem5_num13_;140.38654987769524;140.79662739876258;136.859643030014;72.57308738091028;27.066107465188473;142.37040653935188;147.37809200138602;127.02109081406107;130.54276429478523
tommy_sem5_num14_;133.788545417524;134.19004288033693;128.54829954436013;70.79626883466221;34.9639874437818;136.29536232165566;140.5675404099062;126.86247819256009;131.453909945041
tommy_sem5_num15_;135.28664124344493;134.01153865861303;130.78474477201934;68.27866721098752;29.844825692301093;136.45392152692938;140.6478348789991;127.96481919081506;130.4014781782711
tommy_sem5_num16_;133.0618304831283;133.68879625052693;127.41357544670926;69.70009621060707;38.362187387637135;135.83322234256224;139.92974602342142;126.60760188266245;131.89145688657408
tommy_sem5_num17_;141.04387911433327;142.72339123942618;136.63269550897348;71.52170233776648;30.98977227160851;143.96329668879673;149.22940134642383;126.1245911453868;131.55634602641317
tommy_sem5_num18_;139.64191820853694;134.26677529082542;131.400861965994;71.44769649915517;37.26753866285509;140.70400354902546;142.3424415536051;130.0696942504269;131.05153036095749
tommy_sem5_num19_;138.09505412062936;138.43396545884593;132.76201438118892;72.63720248221915;32.15660033119177;140.33937453002648;145.129258311498;126.8423365072731;131.53065686777515
tommy_sem5_num1_;138.32761556436114;136.15201136375816;133.66494688183192;72.03557199792988;29.479244781619727;139.48708239896797;143.09435195120489;128.5572710704411;130.09741255590563
tommy_sem5_num20_;140.51295354674818;140.82393657317942;135.93933336637468;67.88935344819888;29.80353690218479;143.20249083352755;147.47536844295314;127.0718427046718;131.01382073715064
tommy_sem5_num21_;135.60149155744529;134.52817390626785;129.62273380120814;66.89345022723944;33.871983294842394;136.86834736332594;141.2128293107621;127.63458899422547;131.3332914152699
tommy_sem5_num22_;140.2608520619445;141.25726050440997;135.10264463908715;70.10715666371064;31.597753705311213;142.81785764201462;147.85499950211835;126.46099613505407;131.6916989508316
tommy_sem5_num23_;139.33376367723338;138.93082718572282;134.5596266311764;72.12005964086434;30.937014760739956;141.62773497223475;145.5720491134581;127.49375635747992;130.81267383995808
tommy_sem5_num24_;141.84580323158684;141.6500811513614;136.281611550274;71.4152583648584;31.25073769651813;144.30176679892907;148.4967533036569;127.20076620191759;131.40555145863698
tommy_sem5_num25_;138.2808612950817;137.12613764842678;134.70286196554747;69.3640451522848;26.145693820417883;139.37291065524798;143.76113298553065;128.01254996677812;129.88540433125786
tommy_sem5_num26_;138.5606243201571;140.47144791019196;133.24721136036453;71.84376481923546;34.80387305602888;141.6797347206147;146.82438379888617;125.82997238096385;132.20274623038836
tommy_sem5_num27_;139.6002265361547;139.77610861835385;135.18285541159406;67.99278844651099;29.926416049114792;141.52555112485533;146.30727796375777;127.06836663112283;130.9385637196984
tommy_sem5_num28_;141.62637548180658;140.6931771067762;137.0749657120288;69.89562999444516;27.867354781539355;143.0580571597169;147.54673130085985;127.76771557271127;130.54276951361203
tommy_sem5_num29_;141.09628534513243;142.1829270797611;137.09229210538302;71.70358434048319;28.93569556970165;143.48434000316144;148.67296447893446;126.52022192126059;131.10894995865127
tommy_sem5_num2_;139.61644550562448;140.198651516552;135.53972582125914;72.27070861174518;28.774274075145748;141.85067956939264;146.72046663121216;126.85561052347678;130.91197008534988
tommy_sem5_num30_;139.57152767730838;139.51266536703923;134.7421081570877;71.37070496135723;30.254808102343034;142.01334292146237;146.21987824337526;127.2568804789309;131.0049552900038
tommy_sem5_num31_;138.08703253265924;139.45836020889595;132.42782569051496;68.6377825813311;34.29272611641589;141.1212471611815;145.92610160782286;126.18507737594487;132.12559274151056
tommy_sem5_num32_;133.41772505590563;131.24741603884462;128.9707780584223;72.28795822973822;30.72384351914366;134.43399986961305;138.01909133359948;128.56669024348423;129.98717441218707
tommy_sem5_num33_;142.5733573086795;144.26542629386716;136.35640945050835;68.6337493491816;32.86543227179605;145.6781358339495;150.86987737264053;125.94187371175911;132.48231186101467
tommy_sem5_num34_;138.2952138223112;137.33439166675598;134.79904502725623;70.73177527073153;25.34144478559385;139.56283118619075;144.0472252195591;127.90615394009703;129.9342724486579
tommy_sem5_num35_;142.24687319713257;141.85062205066515;137.1474649004594;67.93447422468884;29.018360697847008;144.46097458995092;148.68748160851942;127.43453456214098;130.99024255209227
tommy_sem5_num36_;138.65825751801304;138.73495978768364;134.464743280607;67.6653993289984;28.616755202528438;140.1545825429741;145.2257191710784;127.0989147686882;130.8115154278567
tommy_sem5_num37_;137.35013329497633;134.48730195249985;132.56562956577577;71.67685775163787;30.79937144115084;138.1229955239769;141.41860589340064;128.98360074378607;129.91339002486282
tommy_sem5_num38_;137.8445814679516;137.21955007126627;132.96843728901428;70.83739338522912;31.19776601839349;139.873781669069;143.87029097164174;127.57880286141298;130.83362380151175
tommy_sem5_num39_;138.7391946842314;139.3029052846008;133.87106810239663;68.6897097684828;30.52603455008466;140.93257016224243;145.8842972980878;126.77643062275843;131.32272929124872
tommy_sem5_num3_;140.59255519565187;139.6259398353552;135.78146620455212;68.17263650218264;28.92659708937936;142.0197415659294;146.41846314313807;127.73823645739562;130.69003344737723
tommy_sem5_num40_;133.6833508931506;132.11801087458383;128.21594807607812;72.58643390252593;34.95412171219493;135.67180994606798;138.80068477147455;128.12500231637767;130.77408282049288
tommy_sem5_num41_;135.79538805298355;134.31196416323732;131.55078948290856;68.89450819785593;29.268167238449145;136.9530657509663;140.99183490824686;128.14575064144125;130.1499510155893
tommy_sem5_num42_;135.38173937525005;137.48715401131867;129.75867843453506;68.72589010858732;36.356944310485254;138.7135257311046;143.7323653051501;125.70760610237696;132.41326881970343
tommy_sem5_num43_;136.0958775789377;136.25663329631595;131.50619432879301;68.39122036487804;33.06929507994685;138.2488905946359;142.58880433831303;127.04157080212084;131.05548762708264
tommy_sem5_num44_;139.48671493216307;139.5551140762978;135.07824980531265;70.34496115853267;29.73992347804498;141.49826307955212;146.16481839264156;127.14345781826023;130.8854573009545
tommy_sem5_num45_;137.707519698699;137.86415862688256;133.79099109372322;68.26517489711934;29.089884077298024;139.44327774361818;144.35044642458456;127.11732452908878;130.65982054268653
tommy_sem5_num46_;132.4478345329379;132.89708881003162;127.96714994119192;66.80404957517075;33.03077870667485;134.05852777509858;139.01515466369995;126.7828385048279;131.16803472490142
tommy_sem5_num47_;138.67061156947483;138.04674916208526;134.46633700426167;68.99513382076618;28.1217348005437;140.49188645462715;144.73984952140847;127.61965929824137;130.47496411568181
tommy_sem5_num48_;135.7447550232464;134.7533982097694;132.61440675837514;69.51992958323508;26.200005620704374;137.1042901323874;141.24159207930563;128.00192451913117;129.65911591734363
tommy_sem5_num49_;135.33920897879335;134.49553692629743;130.73967970022613;68.855516528778;31.170121725367586;137.12886787627352;141.05627338146041;127.7403074106671;130.5881018339906
tommy_sem5_num4_;133.52728952443596;132.92313544435157;128.37683429203463;66.02086978139647;33.86871730198182;135.04538439701395;139.32496361891646;127.43062122346714;131.0723514705147
tommy_sem5_num50_;135.24904895396975;138.7770888772443;129.07219993869634;70.9084347627672;40.30006029838071;139.8493950609756;144.78715765662895;124.7475738595161;133.352201903962
tommy_sem5_num51_;137.38831356207314;138.38258756019235;133.22320704553897;70.14890175232019;30.545737742287525;139.61804944366747;144.76981574583118;126.54546535859984;131.15823030755246
tommy_sem5_num52_;135.0723293114319;136.10537849499528;130.41256623165654;71.12332846838206;32.56193681323588;137.57762485778;142.5883399743602;126.466241669971;131.4670699563918
tommy_sem5_num53_;133.69507134554863;133.32959495094414;129.37955405431956;71.95385728233418;31.127892904538896;135.40004953141076;139.7165012159029;127.42024482828216;130.62750179951846
tommy_sem5_num54_;139.64673021802304;143.2574069664584;133.0481547288934;73.37342888195874;38.456213373324616;144.41415406668847;149.55877065985618;124.73123094988676;133.49863830482684
tommy_sem5_num55_;139.1478767412462;136.18453634826352;135.1969016188075;74.23240591152978;26.110758463541664;139.91071368768218;143.3113213823874;129.1820466329804;129.34376615882738
tommy_sem5_num56_;134.5375634129319;135.4911716986204;128.71590532076974;69.33169428681913;34.04001534055999;137.044639779271;142.0747656383959;126.4391169711559;131.99542931241427
tommy_sem5_num57_;139.76757067352;138.38514913899962;135.3009699371017;70.6484785529103;28.17405144613412;140.9452992157136;145.26801996706394;128.05380099714756;130.32714081857102
tommy_sem5_num58_;139.36974238084775;141.8944459068323;134.58199812300847;70.69580485584206;33.1362807034465;142.98854978236096;148.3130529165595;125.55453221897146;132.13380206770478
tommy_sem5_num59_;133.94856020103703;135.74356529818422;127.99325205694336;66.12720990802362;38.85095974160353;137.2361571037666;141.8749892274484;125.83915014838215;132.53623088179086
tommy_sem5_num5_;140.64978801235975;140.5698713221926;135.1774138776363;70.27197815415846;33.10639622203825;142.68881866380465;147.29753144913727;127.06904521814808;131.48450097745558
tommy_sem5_num60_;135.19639800632433;134.8364039099253;129.1031626047095;69.7941820853695;36.411195786423775;137.63940707921614;141.4265344237721;127.25595149985175;131.6297086934603
tommy_sem5_num6_;132.72907175099843;131.72449581667775;127.02612832151814;71.64736889637274;34.93171977255516;134.995131755562;138.53165851971522;127.70262722997398;131.20485625509045
tommy_sem5_num7_;134.34982906807272;133.2803889214856;128.9404743684717;69.5695948694523;32.744916444071144;136.37471299243398;140.07024063647583;127.83576988356266;130.89348888004756
tommy_sem5_num8_;136.02809146554927;134.77227495749028;131.24680538029227;70.69902512315315;30.68509319292362;137.52312347733056;141.5165548163241;127.95656490456747;130.54370778611005
tommy_sem5_num9_;136.1417827423054;135.59653090907386;131.81488857609418;67.99151767613847;28.62192270621678;137.36466895558272;142.17268545310355;127.5131076556338;130.58867157917345
tommy_sem6_num10_;126.85986861170946;124.18407653334157;122.26506909726686;76.23440681530779;34.875492300025726;127.71188283326367;130.57354041414823;128.85796547023247;129.78377979140768
tommy_sem6_num11_;131.37927084226396;131.34065222162386;127.01278492561691;67.49025505495005;32.513365471259505;133.0962821356935;137.61967688038516;127.20233452914238;130.7979093044928
tommy_sem6_num12_;127.2347515648666;126.51578002985504;121.92514823700773;67.1977290679834;36.11948383960977;128.5105669521337;132.74375831105147;127.46616712726302;131.11830360332362
tommy_sem6_num13_;129.7537042786119;131.27405320993012;124.70174976936693;67.78125066979595;37.125352061497985;132.42973064602268;137.43472765873273;126.09293134189602;131.90380937517858
tommy_sem6_num14_;134.38178877270164;133.39427334793947;127.98778903369879;63.44999448534665;36.627194474808526;136.91113950728152;140.23097249237327;127.70639684159951;131.50151929257936
tommy_sem6_num15_;134.34419976798267;132.322480629501;129.27540427209254;69.03839055511796;31.721823163374836;135.33621912129024;139.0607642796032;128.35461556949625;130.44593549396112
tommy_sem6_num16_;135.3504784073413;132.3995902467439;130.67236121604583;67.96870984015095;30.200799747531576;136.2514530385963;139.28454561935584;129.0714730052137;129.80540007916989
tommy_sem6_num17_;135.2882122888578;134.5317497004098;131.23522809677928;68.83833101583934;28.508724957445637;136.70958830840448;141.05673632209684;127.71175978616542;130.3350857707208
tommy_sem6_num18_;134.91994224796025;135.78267200471717;130.4385188433696;67.81752302311958;33.71504488414316;137.56640030556088;142.09027945226768;126.63747843815193;131.27664585052474
tommy_sem6_num19_;135.77534234387502;136.24347230817938;129.6046767441933;69.6651735519458;35.49091642263767;138.24546070909958;142.7620733232328;126.6916906621067;132.01527271523668
tommy_sem6_num1_;134.271414008123;134.72641965569366;128.61581352523433;73.48012534003308;36.15047010745313;136.72926168006038;141.20054131792625;126.72158895805649;131.7882992954193
tommy_sem6_num20_;138.29010819102402;136.56504346640838;132.59587261128436;71.63023746945731;32.18239420126386;139.61697425371335;143.57799006402357;128.14542375310785;130.863243127447
tommy_sem6_num21_;132.449750400538;130.02846543495656;127.86751871409894;69.34021852874406;31.98636661035915;133.3881269401756;136.5921131024145;128.7232720715628;129.90916715673404
tommy_sem6_num22_;135.81203114283267;134.3274977081815;130.3616694976709;68.61042356556499;33.93524183875957;137.0791164933681;140.98974455880096;127.99347532226116;130.840933312659
tommy_sem6_num23_;136.603994417474;135.31233176958304;132.3217079919607;78.79253823865099;29.502930217755125;138.25024221496165;141.99389316330337;128.09531416890826;130.12194813055484
tommy_sem6_num24_;137.2634818483064;137.22041921524027;132.0080554684821;70.24741291313015;32.88317926910079;139.7596577878515;143.9266704878526;127.17896462271733;131.28435500659083
tommy_sem6_num25_;131.05337651396212;128.14206425196295;127.41144443506731;64.19314160759066;27.515850721236287;131.61981929574972;134.6898220988458;129.23188801971702;129.0787554454411
tommy_sem6_num26_;133.83910281613475;131.41893629816278;128.73578084588976;65.63421318287931;31.040316999912477;134.59664371387566;138.23130711126828;128.63984329230607;130.23986392202147
tommy_sem6_num27_;137.48880859908928;134.86451118452985;133.39672114786953;71.53608188009937;28.270724993837874;138.31436729345654;141.82308604131836;128.94066687899198;129.55341148289253
tommy_sem6_num28_;137.95536209057605;138.78444816404465;133.30358041101357;72.1588701022287;30.678010135575633;140.50660016932443;145.41825115271882;126.67105059281405;131.29396744367463
tommy_sem6_num29_;137.67094256237493;137.9725819415471;133.00774233887387;70.74184316906364;31.72321614360068;139.8538961655126;144.5380790441833;126.95173129416189;131.14158392453987
tommy_sem6_num2_;140.19971398038302;141.3198410752815;134.8359596590828;77.70509874913373;33.77072814746049;142.88825729921302;147.87350934119763;126.31110679650885;131.9148319560096
tommy_sem6_num30_;130.14923520828347;131.19989186143553;123.57207386800019;67.42614355379445;40.45783360973579;132.8968413180587;137.23849206827632;126.24692251085962;132.49821066801877
tommy_sem6_num31_;136.90325389106795;136.46584342046037;131.81561265342793;69.0106339596372;32.72068869647884;138.84033649655635;143.08380489759267;127.4021336294278;131.03981836473338
tommy_sem6_num32_;129.65968418711498;129.86736423444108;124.30354873524665;67.67626364262725;37.54308512212748;131.9765396714711;135.95836983721279;126.92350626013624;131.48197556762975
tommy_sem6_num33_;133.5742675613801;135.3536573147523;128.2631645324735;76.91583497544974;36.58139957659965;136.78730551358166;141.58693513316436;125.94043325974508;132.1182067899002
tommy_sem6_num34_;130.99846488349124;128.23477495190866;123.78461095236946;70.98816559856539;40.37516315113098;132.39987206339129;135.10700662941707;128.58651678977517;131.36062436481018
tommy_sem6_num35_;133.28571508309042;130.4564076978756;128.50929643293466;70.379684245908;32.84251090539444;134.29038601680384;137.30474448847235;128.98623708856667;129.88874153377915
tommy_sem6_num36_;132.4051380549929;132.63848469493922;127.67524340384946;69.22116760058549;32.52260282260946;134.04365314192353;139.00465075611032;126.93679157914667;131.17608952358754
tommy_sem6_num37_;136.3435466052955;137.2092272318494;131.7271967688597;69.99816682429199;32.94898295391626;138.76327778380593;143.62394529463876;126.59220344114368;131.36098357079834
tommy_sem6_num38_;133.68957594883292;132.036565863492;127.44416218126644;71.23888805722558;35.184838342514;135.432119584923;138.80275622709297;128.09640811314907;131.07756605527692
tommy_sem6_num39_;136.7374164876079;136.47571543138432;131.47911199457198;68.08395987163138;31.224125140433884;138.41333867383972;143.23261541812235;127.25445821768193;131.20787455101345
tommy_sem6_num3_;134.25250405369397;130.64167060715002;128.9600449410758;81.65186783206696;33.02786487915988;135.05141989316897;137.66529855261558;129.44222010789966;129.8171697615705
tommy_sem6_num40_;136.7527821370331;135.8044172373328;132.16618932541724;68.15148035510796;29.58927623747035;137.89552620398055;142.54765804728584;127.72580440261345;130.60473247679826
tommy_sem6_num41_;129.84403776108644;127.60515991824914;125.27666795379122;80.36175500828762;34.47326478753179;131.07788610611;134.25078712187786;128.58813264460449;129.92333493191302
tommy_sem6_num42_;134.11945464766944;132.52139448280144;129.260837745056;72.38584879668926;33.07773378334691;135.7539932118413;139.3093175203439;128.2025515988476;130.40947397909702
tommy_sem6_num43_;127.45127053036228;125.75049997477103;121.75202448617718;73.6245877405907;38.620860633100065;129.36132485974474;132.41547973242098;128.1642374283765;130.82986928820338
tommy_sem6_num44_;129.18688392726375;130.89893460023006;124.44755877236227;66.14240877825645;35.48197559553791;132.0536133147398;137.00266587161886;126.02642822265625;131.81422840845767
tommy_sem6_num45_;131.5051402653196;130.16717724654026;126.73056118184158;77.71035089828567;33.581308177360185;133.22985675185578;136.69797686457795;128.04860279447803;130.39254290489612
tommy_sem6_num46_;124.48754408373699;123.27025580177255;119.86038293127714;68.25480564642453;34.21501569220286;125.69683860217157;129.61986553957868;127.95553514910551;130.3715233403796
tommy_sem6_num47_;129.18192006945338;127.78138337311921;125.1251234099044;71.11025391183163;31.987955310544194;130.53498667999114;134.12066672717157;128.15818227760096;129.98162777608096
tommy_sem6_num48_;130.57185663084596;127.06211927681686;127.0175881719393;74.92723124660637;28.59013075756602;131.20606311576574;134.0480434869488;129.6299134277567;128.7882801783265
tommy_sem6_num49_;128.60448370341794;125.35049481734217;123.42234486186128;70.9267474585709;34.88647078595643;129.37567040993298;132.156135129994;129.19149100709626;129.93181800929497
tommy_sem6_num4_;131.05312121007123;131.1123128366841;125.7470684984693;73.18474540832545;34.33226417154279;133.160496283079;137.7978726889807;127.02779949032995;131.4149968653549
tommy_sem6_num50_;127.37918120123886;126.19616582004457;121.38712623711311;69.60438337356574;37.55595517256623;129.20274148600038;132.79718254797524;127.7641634773216;131.2582511047168
tommy_sem6_num51_;126.68281980077589;123.72582938042089;121.00280329142196;73.59322652655429;37.260151622826285;127.72082430225122;130.54950492590268;128.9196300951378;130.3851260589474
tommy_sem6_num52_;128.97849047974358;126.8823024503815;125.07858263808515;73.9550427653553;30.782916536056455;129.89906931294115;133.30471872923633;128.59896704068075;129.62634857833575
tommy_sem6_num53_;132.57626224163738;134.1408941184324;127.75733423778114;71.90075809180492;35.01681740424597;135.40936714664244;140.54160699901047;126.15332522433698;131.75437669793274
tommy_sem6_num54_;128.00899217812284;129.6444157660144;121.6893574837195;66.92671014535465;41.36501453000783;131.43600680155464;135.77612561442612;125.93605536176126;132.65020419845965
tommy_sem6_num55_;133.18916212656646;133.43068658438892;128.23320377805106;68.50320156884072;33.432904250882345;135.71611267843366;139.97864344439444;127.05038227487711;131.18758299888188
tommy_sem6_num56_;127.43924568361162;126.18440230534836;122.67075895249272;66.16146497547653;32.98897619120977;128.5212086423325;132.62211778428818;127.92593814970208;130.5379074647866
tommy_sem6_num57_;132.07337458383344;133.4369506556856;126.59258402478602;70.94258916546997;34.61186761773227;134.90260184470733;140.0428189947881;126.2197710202064;132.01772902444668
tommy_sem6_num58_;133.0312565026024;134.23031871570646;127.8575937055702;69.6866272279646;34.560438033157574;135.93789224925519;140.7405127868513;126.35531704121657;131.81464239817316
tommy_sem6_num59_;133.4878885861637;134.5623513249305;127.09805067388297;69.31216552064579;36.241473944044344;136.1578196117158;141.12953343021044;126.26955971632802;132.39353063066199
tommy_sem6_num5_;133.13970796561537;130.77065963291608;128.79642752048682;73.65593527962642;30.01474195775999;134.21677792535615;137.64543957703728;128.7434925415988;129.8349270011717
tommy_sem6_num60_;133.77729225943608;134.0054049463538;128.7715476149013;70.15445221184484;32.00107404571938;135.75354615095057;140.73624741458764;126.96965073601646;131.28396016187628
tommy_sem6_num6_;132.26658922709117;132.55989463328223;127.23472516374281;67.93425458743249;34.464991021385245;134.9761711158979;139.01239803472936;127.02368122200252;131.24690476126688
tommy_sem6_num7_;131.67685083041303;132.74848203158112;125.66577695437529;67.90213150840728;37.53563864262725;134.08803431433074;139.17556175228447;126.27415351187413;132.23172283129
tommy_sem6_num8_;131.42326164507244;129.18650225520298;124.21259747763776;78.87801176541245;41.360657240628214;133.57595008881495;136.16958733982946;128.3379850104131;131.4562699710827
tommy_sem6_num9_;128.77116237059542;127.18110669796506;124.96330391701139;68.9649346468925;27.488738302013672;129.85275792515898;133.81432725917705;128.3519432510913;129.74417048673627
tommy_sem7_num10_;110.49376788355193;107.49094606110862;105.89166527684006;72.71054112033643;37.749375280039885;111.19112030294424;113.22554047509966;129.06715262595736;129.49711597025748
tommy_sem7_num11_;116.73766799598837;112.47385662116925;110.73700029314737;75.67443046691923;39.60592611859573;117.74311842184702;119.15702266544855;129.75539462033285;130.03061104256867
tommy_sem7_num12_;119.14915261881286;118.45194632657106;114.53129521122685;73.39985316956376;36.8231679600775;120.77472267098551;124.3339783468364;127.61695237371221;130.644182230492
tommy_sem7_num13_;113.86169877333569;108.97093199985889;107.22721055549304;72.72437846284507;43.18562683819202;114.53626166449652;115.31399766375172;130.06230640106133;130.10281373465722
tommy_sem7_num14_;112.28986223636832;109.70080786880752;106.00197547943995;67.77065645138532;44.40501306257333;113.25768286657487;115.4228027511199;128.6115413433785;130.7998674250543
